data_hora,prev_s_pratico,prev_fmc
2025-10-17 17:00:00,37.56753252215029,6.292895797493259
2025-10-17 18:00:00,37.56624567765111,6.292748599458534
2025-10-17 19:00:00,37.56524143141968,6.292705120056979
2025-10-17 20:00:00,37.56431896455484,6.292697033956486
2025-10-17 21:00:00,37.56342016331561,6.292701025587078
2025-10-17 22:00:00,37.56252821052556,6.2927091386639376
2025-10-17 23:00:00,37.561638239565895,6.292718658157213
2025-10-18 00:00:00,37.560748842115885,6.292728657580838
2025-10-18 01:00:00,37.559859610630284,6.292738820777529
2025-10-18 02:00:00,37.5589704271721,6.292749039860709
2025-10-18 03:00:00,37.55808125761227,6.292759278014785
2025-10-18 04:00:00,37.5571920920744,6.292769522676679
2025-10-18 05:00:00,37.55630292770043,6.292779769559317
2025-10-18 06:00:00,37.55541376366327,6.292790017199778
2025-10-18 07:00:00,37.554524599723564,6.292800265098833
2025-10-18 08:00:00,37.55363543581207,6.292810513086138
2025-10-18 09:00:00,37.552746271908745,6.292820761103556
2025-10-18 10:00:00,37.55185710800778,6.292831009131248
2025-10-18 11:00:00,37.5509679441075,6.292841257162451
2025-10-18 12:00:00,37.550078780207414,6.292851505194847
2025-10-18 13:00:00,37.54918961630739,6.2928617532276405
2025-10-18 14:00:00,37.548300452407375,6.2928720012605766
2025-10-18 15:00:00,37.54741128850736,6.292882249293569
2025-10-18 16:00:00,37.54652212460735,6.2928924973265765
2025-10-18 17:00:00,37.54563296070734,6.292902745359584
2025-10-18 18:00:00,37.54474379680734,6.292912993392591
2025-10-18 19:00:00,37.54385463290734,6.292923241425598
2025-10-18 20:00:00,37.54296546900734,6.292933489458605
2025-10-18 21:00:00,37.542076305107344,6.292943737491612
2025-10-18 22:00:00,37.541187141207345,6.292953985524619
2025-10-18 23:00:00,37.54029797730735,6.292964233557626
2025-10-19 00:00:00,37.53940881340735,6.292974481590633
2025-10-19 01:00:00,37.53851964950735,6.29298472962364
2025-10-19 02:00:00,37.53763048560735,6.292994977656647
2025-10-19 03:00:00,37.53674132170735,6.2930052256896545
2025-10-19 04:00:00,37.535852157807355,6.293015473722662
2025-10-19 05:00:00,37.53496299390736,6.293025721755669
2025-10-19 06:00:00,37.53407383000736,6.293035969788676
2025-10-19 07:00:00,37.53318466610736,6.293046217821683
2025-10-19 08:00:00,37.53229550220736,6.29305646585469
2025-10-19 09:00:00,37.53140633830736,6.293066713887697
2025-10-19 10:00:00,37.530517174407365,6.293076961920704
2025-10-19 11:00:00,37.529628010507366,6.293087209953711
2025-10-19 12:00:00,37.52873884660737,6.293097457986718
2025-10-19 13:00:00,37.52784968270737,6.293107706019725
2025-10-19 14:00:00,37.52696051880737,6.293117954052732
2025-10-19 15:00:00,37.52607135490737,6.2931282020857395
2025-10-19 16:00:00,37.525182191007374,6.293138450118747
