data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_12h,dmc_12h,dc_12h,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,gap_detectado,dias_gap,hora_dados_12h
2025-07-03,12,Castanheira de Pera,32.5,35.8,1.92,0.0,S,,7.066,8.84,91.06,11.07,24.55,91.06,9.77,5.46,11.01,6.21,0.69,60.07,93.7,7.91,10.45,1.73,127.01,False,0,12
2025-07-03,13,Castanheira de Pera,33.64,32.4,1.93,0.0,S,,6.85,8.04,91.06,11.07,24.55,,,,,,,,93.91,8.16,10.86,1.85,134.5,False,0,12
2025-07-03,14,Castanheira de Pera,34.31,30.3,2.18,0.0,S,,6.696,7.53,91.06,11.07,24.55,,,,,,,,94.07,8.44,11.26,1.98,141.45,False,0,12
2025-07-03,15,Castanheira de Pera,34.84,28.9,2.22,0.0,SW,,6.511,7.17,91.06,11.07,24.55,,,,,,,,94.25,8.67,11.58,2.08,147.15,False,0,12
2025-07-03,16,Castanheira de Pera,35.04,27.9,2.27,0.0,SW,,6.339,6.94,91.06,11.07,24.55,,,,,,,,94.42,8.91,11.87,2.17,152.1,False,0,12
2025-07-03,17,Castanheira de Pera,34.25,29.7,2.8,0.0,W,,6.063,7.41,91.06,11.07,24.55,,,,,,,,94.7,9.5,12.41,2.35,159.66,False,0,12
2025-07-03,18,Castanheira de Pera,32.48,34.6,3.68,0.0,NW,,6.141,8.6,91.06,11.07,24.55,,,,,,,,94.62,9.83,12.5,2.38,158.59,False,0,12
2025-07-03,19,Castanheira de Pera,30.25,41.9,3.95,0.0,NW,,6.139,9.72,91.06,11.07,24.55,,,,,,,,94.63,9.96,12.31,2.31,152.26,False,0,12
2025-07-03,20,Castanheira de Pera,27.04,51.7,2.87,0.0,NW,,6.143,10.77,91.06,11.07,24.55,,,,,,,,94.62,9.43,11.38,2.01,134.13,False,0,12
2025-07-03,21,Castanheira de Pera,24.77,61.0,1.58,0.0,NW,,6.319,12.35,91.06,11.07,24.55,,,,,,,,94.44,8.62,10.28,1.68,115.77,False,0,12
2025-07-03,22,Castanheira de Pera,23.57,67.5,1.38,0.0,NW,,6.426,13.46,91.06,11.07,24.55,,,,,,,,94.34,8.41,9.91,1.58,109.16,False,0,12
2025-07-03,23,Castanheira de Pera,23.03,69.1,1.37,0.0,NW,,6.62,13.76,91.06,11.07,24.55,,,,,,,,94.14,8.19,9.65,1.5,105.51,False,0,12
2025-07-04,0,Castanheira de Pera,23.17,66.6,0.85,0.0,W,,6.789,13.01,92.01,16.07,33.93,,,,,,,,93.97,7.79,10.91,1.87,139.75,False,1,12
2025-07-04,1,Castanheira de Pera,22.34,68.5,0.58,0.0,W,,7.046,13.3,92.01,16.07,33.93,,,,,,,,93.72,7.42,10.43,1.73,131.81,False,1,12
2025-07-04,2,Castanheira de Pera,21.14,74.4,0.39,0.0,SW,,7.218,14.32,92.01,16.07,33.93,,,,,,,,93.55,7.17,10.03,1.61,124.71,False,1,12
2025-07-04,3,Castanheira de Pera,20.55,78.0,0.38,0.0,SW,,7.456,15.04,92.01,16.07,33.93,,,,,,,,93.31,6.94,9.69,1.52,119.13,False,1,12
2025-07-04,4,Castanheira de Pera,20.68,75.9,0.5,0.0,E,,7.637,14.66,92.01,16.07,33.93,,,,,,,,93.13,6.81,9.57,1.48,117.66,False,1,12
2025-07-04,5,Castanheira de Pera,20.39,77.7,0.9,0.0,E,,8.03,15.14,92.01,16.07,33.93,,,,,,,,92.75,6.58,9.27,1.4,113.03,False,1,12
2025-07-04,6,Castanheira de Pera,20.89,79.6,1.5,0.0,SE,,8.39,15.68,92.01,16.07,33.93,,,,,,,,92.4,6.45,9.1,1.36,110.43,False,1,12
2025-07-04,7,Castanheira de Pera,23.76,68.1,1.69,0.0,SE,,8.68,13.34,92.01,16.07,33.93,,,,,,,,92.11,6.26,9.08,1.35,112.09,False,1,12
2025-07-04,8,Castanheira de Pera,26.41,57.4,2.61,0.0,SE,,8.8,11.48,92.01,16.07,33.93,,,,,,,,92.0,6.45,9.55,1.48,121.11,False,1,12
2025-07-04,9,Castanheira de Pera,28.04,49.6,3.78,0.0,SE,,8.69,10.14,92.01,16.07,33.93,,,,,,,,92.1,6.95,10.35,1.7,135.16,False,1,12
2025-07-04,10,Castanheira de Pera,29.46,40.1,4.11,0.0,SE,,8.26,8.73,92.01,16.07,33.93,,,,,,,,92.52,7.5,11.26,1.98,152.03,False,1,12
2025-07-04,11,Castanheira de Pera,30.3,37.5,3.79,0.0,SE,,7.862,8.73,92.01,16.07,33.93,,,,,,,,92.91,7.79,11.71,2.12,160.4,False,1,12
2025-07-04,12,Castanheira de Pera,31.53,34.7,3.43,0.0,S,,7.495,8.65,92.01,16.07,33.93,92.01,8.78,6.74,15.99,9.12,1.36,107.76,93.27,8.05,12.13,2.26,168.81,False,1,12
2025-07-04,13,Castanheira de Pera,32.38,33.5,3.03,0.0,S,,7.168,8.31,92.01,16.07,33.93,,,,,,,,93.6,8.25,12.44,2.36,174.91,False,1,12
2025-07-04,14,Castanheira de Pera,32.77,32.5,2.66,0.0,S,,6.907,8.07,92.01,16.07,33.93,,,,,,,,93.86,8.4,12.66,2.43,179.13,False,1,12
2025-07-04,15,Castanheira de Pera,33.11,32.4,2.3,0.0,SW,,6.654,8.0,92.01,16.07,33.93,,,,,,,,94.11,8.54,12.85,2.5,182.69,False,1,12
2025-07-04,16,Castanheira de Pera,33.07,32.7,2.83,0.0,W,,6.485,8.06,92.01,16.07,33.93,,,,,,,,94.28,8.98,13.35,2.67,191.81,False,1,12
2025-07-04,17,Castanheira de Pera,31.86,37.6,3.92,0.0,W,,6.474,8.73,92.01,16.07,33.93,,,,,,,,94.29,9.5,13.77,2.82,197.63,False,1,12
2025-07-04,18,Castanheira de Pera,29.92,44.7,4.88,0.0,NW,,6.491,9.17,92.01,16.07,33.93,,,,,,,,94.27,9.95,14.01,2.91,199.13,False,1,12
2025-07-04,19,Castanheira de Pera,27.86,50.7,4.59,0.0,NW,,6.504,10.35,92.01,16.07,33.93,,,,,,,,94.26,9.78,13.6,2.76,189.41,False,1,12
2025-07-04,20,Castanheira de Pera,25.35,58.5,3.38,0.0,NW,,6.487,11.79,92.01,16.07,33.93,,,,,,,,94.28,9.23,12.74,2.46,171.61,False,1,12
2025-07-04,21,Castanheira de Pera,23.6,64.0,2.22,0.0,NW,,6.635,12.73,92.01,16.07,33.93,,,,,,,,94.13,8.53,11.8,2.15,154.49,False,1,12
2025-07-04,22,Castanheira de Pera,22.14,71.1,1.55,0.0,NW,,6.678,13.94,92.01,16.07,33.93,,,,,,,,94.09,8.19,11.27,1.98,144.38,False,1,12
2025-07-04,23,Castanheira de Pera,21.23,75.6,1.26,0.0,NW,,6.728,14.77,92.01,16.07,33.93,,,,,,,,94.04,8.02,10.98,1.89,138.97,False,1,12
2025-07-05,0,Castanheira de Pera,20.6,78.0,1.1,0.0,NW,,6.833,15.56,90.89,19.67,42.93,,,,,,,,93.93,7.84,11.82,2.15,162.89,False,1,12
2025-07-05,1,Castanheira de Pera,20.26,79.0,1.18,0.0,NW,,6.813,15.8,90.89,19.67,42.93,,,,,,,,93.95,7.89,11.87,2.17,163.48,False,1,12
2025-07-05,2,Castanheira de Pera,19.39,81.6,1.19,0.0,NW,,7.092,16.42,90.89,19.67,42.93,,,,,,,,93.67,7.6,11.46,2.04,156.12,False,1,12
2025-07-05,3,Castanheira de Pera,18.91,83.8,1.12,0.0,NW,,7.279,16.98,90.89,19.67,42.93,,,,,,,,93.49,7.38,11.16,1.94,150.7,False,1,12
2025-07-05,4,Castanheira de Pera,18.5,85.5,0.48,0.0,NW,,7.356,17.25,90.89,19.67,42.93,,,,,,,,93.41,7.07,10.75,1.82,143.73,False,1,12
2025-07-05,5,Castanheira de Pera,18.26,86.7,0.71,0.0,NW,,7.463,17.69,90.89,19.67,42.93,,,,,,,,93.31,7.05,10.7,1.81,142.84,False,1,12
2025-07-05,6,Castanheira de Pera,18.82,84.6,1.05,0.0,NW,,7.724,17.18,90.89,19.67,42.93,,,,,,,,93.05,6.92,10.57,1.77,140.95,False,1,12
2025-07-05,7,Castanheira de Pera,21.35,75.4,0.92,0.0,NW,,8.09,14.97,90.89,19.67,42.93,,,,,,,,92.69,6.53,10.23,1.67,136.85,False,1,12
2025-07-05,8,Castanheira de Pera,24.42,64.1,0.91,0.0,NW,,8.31,12.83,90.89,19.67,42.93,,,,,,,,92.47,6.34,10.18,1.65,138.02,False,1,12
2025-07-05,9,Castanheira de Pera,26.23,56.8,0.71,0.0,NW,,8.54,11.55,90.89,19.67,42.93,,,,,,,,92.25,6.08,9.98,1.6,136.09,False,1,12
2025-07-05,10,Castanheira de Pera,27.1,55.3,0.26,0.0,NW,,8.23,11.2,90.89,19.67,42.93,,,,,,,,92.55,6.2,10.19,1.66,139.98,False,1,12
2025-07-05,11,Castanheira de Pera,28.45,51.3,1.06,0.0,NW,,7.934,10.53,90.89,19.67,42.93,,,,,,,,92.84,6.72,11.0,1.9,154.57,False,1,12
2025-07-05,12,Castanheira de Pera,29.42,49.8,1.64,0.01,NW,,7.611,10.2,90.89,19.67,42.93,90.89,9.94,5.25,19.6,8.19,1.12,102.98,93.16,7.24,11.74,2.13,167.96,False,1,12
2025-07-05,13,Castanheira de Pera,30.11,46.8,2.02,0.01,NW,,7.323,9.89,90.89,19.67,42.93,,,,,,,,93.44,7.68,12.38,2.34,180.42,False,1,12
2025-07-05,14,Castanheira de Pera,30.7,44.6,2.61,0.01,NW,,7.205,9.89,90.89,19.67,42.93,,,,,,,,93.56,8.04,12.91,2.52,190.8,False,1,12
2025-07-05,15,Castanheira de Pera,30.85,45.1,3.5,0.02,NW,,7.088,9.89,90.89,19.67,42.93,,,,,,,,93.68,8.54,13.54,2.74,202.65,False,1,12
2025-07-05,16,Castanheira de Pera,28.3,55.6,4.2,1.14,NW,,7.0,16.4,90.89,19.67,42.93,,,,,,,,93.76,8.96,13.74,2.81,203.22,False,1,12
2025-07-05,17,Castanheira de Pera,27.62,61.3,4.3,0.0,NW,,7.061,12.26,90.89,19.67,42.93,,,,,,,,93.7,8.93,13.57,2.75,198.55,False,1,12
2025-07-05,18,Castanheira de Pera,26.76,63.2,4.23,0.0,NW,,7.068,12.67,90.89,19.67,42.93,,,,,,,,93.7,8.89,13.46,2.71,195.89,False,1,12
2025-07-05,19,Castanheira de Pera,26.36,63.6,4.15,0.0,NW,,7.009,12.77,90.89,19.67,42.93,,,,,,,,93.76,8.92,13.48,2.72,196.17,False,1,12
2025-07-05,20,Castanheira de Pera,24.38,71.2,2.88,0.0,NW,,6.896,14.22,90.89,19.67,42.93,,,,,,,,93.87,8.5,12.79,2.48,181.69,False,1,12
2025-07-05,21,Castanheira de Pera,23.1,76.7,2.05,0.0,NW,,6.922,15.31,90.89,19.67,42.93,,,,,,,,93.84,8.13,12.23,2.29,170.44,False,1,12
2025-07-05,22,Castanheira de Pera,21.95,81.3,1.53,0.0,NW,,7.059,16.35,90.89,19.67,42.93,,,,,,,,93.71,7.77,11.7,2.12,160.54,False,1,12
2025-07-05,23,Castanheira de Pera,21.29,83.6,1.43,0.0,NW,,7.144,16.96,90.89,19.67,42.93,,,,,,,,93.62,7.64,11.5,2.05,156.74,False,1,12
2025-07-06,0,Castanheira de Pera,20.67,86.5,1.48,0.0,NW,,7.345,18.0,90.32,23.07,51.78,,,,,,,,93.42,7.45,12.16,2.26,176.91,False,1,12
2025-07-06,1,Castanheira de Pera,19.89,89.1,1.43,0.0,NW,,7.552,18.9,90.32,23.07,51.78,,,,,,,,93.22,7.22,11.82,2.15,170.48,False,1,12
2025-07-06,2,Castanheira de Pera,19.06,91.4,1.4,0.0,NW,,7.847,19.81,90.32,23.07,51.78,,,,,,,,92.93,6.92,11.4,2.02,162.78,False,1,12
2025-07-06,3,Castanheira de Pera,18.81,92.4,1.42,0.0,NW,,8.24,20.26,90.32,23.07,51.78,,,,,,,,92.54,6.56,10.91,1.87,154.13,False,1,12
2025-07-06,4,Castanheira de Pera,18.25,94.6,1.44,0.0,NW,,8.59,21.35,90.32,23.07,51.78,,,,,,,,92.2,6.26,10.47,1.74,146.56,False,1,12
2025-07-06,5,Castanheira de Pera,18.06,95.1,1.43,0.0,NW,,8.91,21.61,90.32,23.07,51.78,,,,,,,,91.89,5.99,10.09,1.63,140.07,False,1,12
2025-07-06,6,Castanheira de Pera,18.43,92.6,1.47,0.0,NW,,9.28,20.35,90.32,23.07,51.78,,,,,,,,91.53,5.7,9.7,1.52,133.82,False,1,12
2025-07-06,7,Castanheira de Pera,20.43,85.3,1.59,0.0,NW,,9.5,17.65,90.32,23.07,51.78,,,,,,,,91.32,5.57,9.58,1.49,132.56,False,1,12
2025-07-06,8,Castanheira de Pera,23.0,75.0,1.9,0.0,NW,,9.79,15.09,90.32,23.07,51.78,,,,,,,,91.04,5.44,9.53,1.47,133.01,False,1,12
2025-07-06,9,Castanheira de Pera,24.78,68.6,2.16,0.0,NW,,9.65,13.79,90.32,23.07,51.78,,,,,,,,91.18,5.61,9.9,1.57,140.09,False,1,12
2025-07-06,10,Castanheira de Pera,26.73,58.6,1.81,0.0,NW,,8.91,11.97,90.32,23.07,51.78,,,,,,,,91.89,6.1,10.79,1.83,157.11,False,1,12
2025-07-06,11,Castanheira de Pera,27.75,53.7,2.98,0.0,NW,,8.44,11.14,90.32,23.07,51.78,,,,,,,,92.35,6.91,12.04,2.22,180.7,False,1,12
2025-07-06,12,Castanheira de Pera,28.55,51.2,3.81,0.0,NW,,7.799,10.67,90.32,23.07,51.78,90.32,10.55,5.4,23.01,9.16,1.37,124.17,92.97,7.87,13.41,2.69,207.83,False,1,12
2025-07-06,13,Castanheira de Pera,29.11,47.8,4.56,0.0,NW,,7.615,10.5,90.32,23.07,51.78,,,,,,,,93.16,8.38,14.17,2.97,223.89,False,1,12
2025-07-06,14,Castanheira de Pera,29.69,44.5,5.01,0.0,NW,,7.388,10.5,90.32,23.07,51.78,,,,,,,,93.38,8.84,14.86,3.23,239.01,False,1,12
2025-07-06,15,Castanheira de Pera,29.68,43.1,5.34,0.0,NW,,7.277,10.5,90.32,23.07,51.78,,,,,,,,93.49,9.13,15.26,3.38,247.66,False,1,12
2025-07-06,16,Castanheira de Pera,29.04,43.4,5.62,0.0,NW,,7.146,10.5,90.32,23.07,51.78,,,,,,,,93.62,9.43,15.6,3.52,254.77,False,1,12
2025-07-06,17,Castanheira de Pera,27.8,47.1,5.78,0.0,NW,,7.175,10.5,90.32,23.07,51.78,,,,,,,,93.59,9.47,15.53,3.49,251.93,False,1,12
2025-07-06,18,Castanheira de Pera,26.41,51.8,5.72,0.0,NW,,6.994,11.07,90.32,23.07,51.78,,,,,,,,93.77,9.68,15.65,3.54,252.99,False,1,12
2025-07-06,19,Castanheira de Pera,24.52,60.6,5.31,0.0,NW,,6.887,12.64,90.32,23.07,51.78,,,,,,,,93.88,9.62,15.36,3.42,244.47,False,1,12
2025-07-06,20,Castanheira de Pera,22.19,70.9,3.48,0.0,NW,,6.852,14.5,90.32,23.07,51.78,,,,,,,,93.91,8.82,14.15,2.96,217.26,False,1,12
2025-07-06,21,Castanheira de Pera,20.96,76.2,2.85,0.0,NW,,7.223,15.55,90.32,23.07,51.78,,,,,,,,93.54,8.12,13.16,2.6,197.09,False,1,12
2025-07-06,22,Castanheira de Pera,19.13,83.5,2.62,0.0,NW,,7.535,17.31,90.32,23.07,51.78,,,,,,,,93.23,7.68,12.49,2.37,183.21,False,1,12
2025-07-06,23,Castanheira de Pera,18.34,87.8,2.72,0.0,NW,,7.772,18.66,90.32,23.07,51.78,,,,,,,,93.0,7.47,12.15,2.26,176.55,False,1,12
2025-07-07,0,Castanheira de Pera,17.68,91.4,2.68,0.0,NW,,7.868,20.03,90.36,26.95,60.91,,,,,,,,92.91,7.36,12.96,2.53,201.12,False,1,12
2025-07-07,1,Castanheira de Pera,17.25,93.5,2.49,0.0,NW,,8.21,20.96,90.36,26.95,60.91,,,,,,,,92.57,6.96,12.36,2.33,189.36,False,1,12
2025-07-07,2,Castanheira de Pera,16.65,96.5,2.26,0.0,NW,,8.51,22.56,90.36,26.95,60.91,,,,,,,,92.28,6.6,11.82,2.15,178.74,False,1,12
2025-07-07,3,Castanheira de Pera,16.23,98.5,2.08,0.0,NW,,9.1,23.83,90.36,26.95,60.91,,,,,,,,91.71,6.03,10.97,1.89,162.84,False,1,12
2025-07-07,4,Castanheira de Pera,16.43,98.2,2.11,0.0,NW,,9.87,23.64,90.36,26.95,60.91,,,,,,,,90.96,5.43,10.07,1.62,146.85,False,1,12
2025-07-07,5,Castanheira de Pera,16.5,97.7,2.07,0.0,N,,10.66,23.29,90.36,26.95,60.91,,,,,,,,90.21,4.87,9.18,1.38,131.7,False,1,12
2025-07-07,6,Castanheira de Pera,17.09,96.1,2.15,0.0,N,,11.3,22.32,90.36,26.95,60.91,,,,,,,,89.61,4.48,8.56,1.22,121.58,False,1,12
2025-07-07,7,Castanheira de Pera,19.22,87.8,2.18,0.0,N,,11.82,18.56,90.36,26.95,60.91,,,,,,,,89.12,4.19,8.14,1.11,115.26,False,1,12
2025-07-07,8,Castanheira de Pera,21.9,75.9,2.27,0.0,N,,11.87,15.37,90.36,26.95,60.91,,,,,,,,89.07,4.18,8.24,1.14,117.97,False,1,12
2025-07-07,9,Castanheira de Pera,24.31,66.1,2.22,0.0,N,,11.33,13.41,90.36,26.95,60.91,,,,,,,,89.58,4.48,8.89,1.3,129.72,False,1,12
2025-07-07,10,Castanheira de Pera,27.34,56.4,1.99,0.0,N,,9.76,11.57,90.36,26.95,60.91,,,,,,,,91.07,5.48,10.71,1.81,163.51,False,1,12
2025-07-07,11,Castanheira de Pera,28.92,50.9,2.09,0.0,N,,8.63,10.56,90.36,26.95,60.91,,,,,,,,92.16,6.43,12.31,2.31,195.35,False,1,12
2025-07-07,12,Castanheira de Pera,30.14,47.1,2.29,0.0,N,,7.871,10.45,90.36,26.95,60.91,90.36,10.5,5.03,26.89,9.41,1.44,135.38,92.9,7.21,13.58,2.75,222.05,False,1,12
2025-07-07,13,Castanheira de Pera,31.15,43.5,2.77,0.0,NW,,7.406,10.45,90.36,26.95,60.91,,,,,,,,93.36,7.88,14.63,3.14,245.64,False,1,12
2025-07-07,14,Castanheira de Pera,31.66,41.4,3.26,0.0,NW,,7.168,10.02,90.36,26.95,60.91,,,,,,,,93.6,8.35,15.35,3.42,262.08,False,1,12
2025-07-07,15,Castanheira de Pera,32.07,40.4,3.64,0.0,NW,,7.31,9.78,90.36,26.95,60.91,,,,,,,,93.46,8.34,15.38,3.43,263.06,False,1,12
2025-07-07,16,Castanheira de Pera,32.04,39.0,4.0,0.0,NW,,7.162,9.54,90.36,26.95,60.91,,,,,,,,93.6,8.67,15.86,3.62,274.3,False,1,12
2025-07-07,17,Castanheira de Pera,31.82,38.2,4.29,0.0,NW,,7.031,9.44,90.36,26.95,60.91,,,,,,,,93.73,8.96,16.27,3.79,283.68,False,1,12
2025-07-07,18,Castanheira de Pera,30.75,39.7,4.48,0.0,NW,,6.872,9.87,90.36,26.95,60.91,,,,,,,,93.89,9.25,16.59,3.92,290.33,False,1,12
2025-07-07,19,Castanheira de Pera,28.89,44.3,3.41,0.0,NW,,6.75,10.45,90.36,26.95,60.91,,,,,,,,94.01,8.91,15.98,3.67,274.6,False,1,12
2025-07-07,20,Castanheira de Pera,25.72,53.8,2.07,0.0,NW,,6.667,11.39,90.36,26.95,60.91,,,,,,,,94.1,8.43,15.05,3.3,251.22,False,1,12
2025-07-07,21,Castanheira de Pera,23.44,62.4,1.53,0.0,NW,,6.85,12.86,90.36,26.95,60.91,,,,,,,,93.91,7.99,14.27,3.01,232.51,False,1,12
2025-07-07,22,Castanheira de Pera,22.05,72.1,1.21,0.0,W,,7.155,14.51,90.36,26.95,60.91,,,,,,,,93.61,7.54,13.49,2.72,214.53,False,1,12
2025-07-07,23,Castanheira de Pera,21.54,72.2,0.79,0.0,NW,,7.449,14.5,90.36,26.95,60.91,,,,,,,,93.32,7.09,12.84,2.49,201.41,False,1,12
2025-07-08,0,Castanheira de Pera,20.82,74.5,0.65,0.0,N,,7.585,14.32,92.4,32.26,70.49,,,,,,,,93.19,6.91,13.73,2.81,231.69,False,1,12
2025-07-08,1,Castanheira de Pera,20.72,71.4,1.55,0.0,NE,,7.63,13.95,92.4,32.26,70.49,,,,,,,,93.14,7.19,14.19,2.98,242.02,False,1,12
2025-07-08,2,Castanheira de Pera,21.14,61.9,2.13,0.0,NE,,7.681,12.44,92.4,32.26,70.49,,,,,,,,93.09,7.35,14.55,3.11,251.24,False,1,12
2025-07-08,3,Castanheira de Pera,21.69,53.2,2.57,0.0,NE,,7.746,11.15,92.4,32.26,70.49,,,,,,,,93.03,7.44,14.82,3.21,258.36,False,1,12
2025-07-08,4,Castanheira de Pera,21.42,49.3,3.2,0.0,NE,,7.593,10.65,92.4,32.26,70.49,,,,,,,,93.18,7.85,15.47,3.47,273.74,False,1,12
2025-07-08,5,Castanheira de Pera,20.99,49.1,3.6,0.0,E,,7.445,10.68,92.4,32.26,70.49,,,,,,,,93.32,8.17,15.94,3.66,284.74,False,1,12
2025-07-08,6,Castanheira de Pera,21.54,49.5,3.89,0.0,E,,7.432,10.71,92.4,32.26,70.49,,,,,,,,93.34,8.31,16.15,3.74,289.82,False,1,12
2025-07-08,7,Castanheira de Pera,22.83,49.4,4.12,0.0,E,,7.384,10.59,92.4,32.26,70.49,,,,,,,,93.38,8.46,16.41,3.85,296.48,False,1,12
2025-07-08,8,Castanheira de Pera,25.51,45.1,4.28,0.0,E,,7.388,9.69,92.4,32.26,70.49,,,,,,,,93.38,8.53,16.65,3.95,303.67,False,1,12
2025-07-08,9,Castanheira de Pera,27.36,41.5,4.71,0.0,E,,7.558,8.95,92.4,32.26,70.49,,,,,,,,93.21,8.51,16.74,3.99,307.15,False,1,12
2025-07-08,10,Castanheira de Pera,29.88,35.6,4.37,0.0,E,,7.214,8.34,92.4,32.26,70.49,,,,,,,,93.55,8.77,17.31,4.23,323.34,False,1,12
2025-07-08,11,Castanheira de Pera,31.35,34.4,3.65,0.0,SE,,6.922,8.34,92.4,32.26,70.49,,,,,,,,93.84,8.81,17.43,4.28,327.38,False,1,12
2025-07-08,12,Castanheira de Pera,32.66,33.0,2.74,0.0,SE,,6.596,8.13,92.4,32.26,70.49,92.4,8.39,6.87,32.19,13.38,2.68,221.2,94.17,8.8,17.5,4.31,329.84,False,1,12
2025-07-08,13,Castanheira de Pera,33.37,31.7,2.0,0.0,SE,,6.291,7.79,92.4,32.26,70.49,,,,,,,,94.47,8.84,17.61,4.36,333.35,False,1,12
2025-07-08,14,Castanheira de Pera,34.06,29.6,1.73,0.0,S,,6.074,7.29,92.4,32.26,70.49,,,,,,,,94.69,8.99,17.9,4.49,341.39,False,1,12
2025-07-08,15,Castanheira de Pera,34.35,29.1,1.95,0.0,SW,,5.931,7.15,92.4,32.26,70.49,,,,,,,,94.83,9.27,18.33,4.68,352.91,False,1,12
2025-07-08,16,Castanheira de Pera,33.97,30.6,2.52,0.0,W,,5.716,7.48,92.4,32.26,70.49,,,,,,,,95.05,9.83,19.09,5.03,372.35,False,1,12
2025-07-08,17,Castanheira de Pera,33.0,32.7,3.32,0.0,W,,4.817,8.02,92.4,32.26,70.49,,,,,,,,95.97,11.59,21.41,6.16,435.32,False,1,12
2025-07-08,18,Castanheira de Pera,31.56,37.1,4.14,0.0,W,,4.804,8.34,92.4,32.26,70.49,,,,,,,,95.98,12.1,21.92,6.42,447.75,False,1,12
2025-07-08,19,Castanheira de Pera,29.64,40.0,3.5,0.0,W,,4.789,8.42,92.4,32.26,70.49,,,,,,,,95.99,11.74,21.31,6.11,428.72,False,1,12
2025-07-08,20,Castanheira de Pera,26.99,48.5,2.27,0.0,W,,4.687,9.96,92.4,32.26,70.49,,,,,,,,96.1,11.19,20.33,5.62,398.37,False,1,12
2025-07-08,21,Castanheira de Pera,24.93,56.9,1.63,0.0,W,,4.785,11.37,92.4,32.26,70.49,,,,,,,,96.0,10.69,19.46,5.2,372.48,False,1,12
2025-07-08,22,Castanheira de Pera,22.98,61.6,1.34,0.0,W,,4.925,12.19,92.4,32.26,70.49,,,,,,,,95.86,10.33,18.85,4.92,355.29,False,1,12
2025-07-08,23,Castanheira de Pera,21.76,64.1,1.33,0.0,SW,,5.746,12.65,92.4,32.26,70.49,,,,,,,,95.02,9.22,17.27,4.21,314.73,False,1,12
2025-07-09,0,Castanheira de Pera,20.83,69.1,1.18,0.0,SW,,5.933,13.64,91.83,36.25,79.36,,,,,,,,94.83,8.92,17.74,4.42,336.96,False,1,12
2025-07-09,1,Castanheira de Pera,20.85,67.9,1.09,0.0,SW,,6.115,13.43,91.83,36.25,79.36,,,,,,,,94.65,8.66,17.37,4.26,327.63,False,1,12
2025-07-09,2,Castanheira de Pera,20.36,68.2,1.19,0.0,SW,,6.298,13.52,91.83,36.25,79.36,,,,,,,,94.47,8.48,17.1,4.14,320.62,False,1,12
2025-07-09,3,Castanheira de Pera,19.83,70.8,1.16,0.0,SW,,6.559,13.97,91.83,36.25,79.36,,,,,,,,94.2,8.17,16.59,3.92,307.44,False,1,12
2025-07-09,4,Castanheira de Pera,19.28,74.1,1.22,0.0,S,,6.85,14.58,91.83,36.25,79.36,,,,,,,,93.91,7.87,16.08,3.71,294.69,False,1,12
2025-07-09,5,Castanheira de Pera,18.36,78.5,1.27,0.0,S,,7.212,15.47,91.83,36.25,79.36,,,,,,,,93.55,7.51,15.46,3.46,279.12,False,1,12
2025-07-09,6,Castanheira de Pera,18.86,76.9,1.24,0.0,S,,7.604,15.13,91.83,36.25,79.36,,,,,,,,93.17,7.1,14.84,3.22,264.73,False,1,12
2025-07-09,7,Castanheira de Pera,20.07,71.0,1.26,0.0,S,,8.13,14.01,91.83,36.25,79.36,,,,,,,,92.65,6.61,14.11,2.95,248.81,False,1,12
2025-07-09,8,Castanheira de Pera,21.85,64.7,1.48,0.0,S,,8.29,12.92,91.83,36.25,79.36,,,,,,,,92.49,6.54,14.09,2.94,249.08,False,1,12
2025-07-09,9,Castanheira de Pera,23.38,58.4,1.74,0.0,S,,8.35,11.88,91.83,36.25,79.36,,,,,,,,92.43,6.57,14.23,2.99,253.46,False,1,12
2025-07-09,10,Castanheira de Pera,26.02,52.4,1.88,0.0,S,,7.796,10.76,91.83,36.25,79.36,,,,,,,,92.98,7.14,15.31,3.4,280.02,False,1,12
2025-07-09,11,Castanheira de Pera,27.5,47.4,2.33,0.0,S,,7.319,9.89,91.83,36.25,79.36,,,,,,,,93.45,7.8,16.48,3.88,309.79,False,1,12
2025-07-09,12,Castanheira de Pera,28.7,43.0,2.86,0.0,S,,6.935,9.11,91.83,36.25,79.36,91.83,8.97,6.38,36.17,13.44,2.7,230.83,93.83,8.45,17.59,4.35,339.3,False,1,12
2025-07-09,13,Castanheira de Pera,29.77,38.4,3.19,0.0,S,,6.689,8.92,91.83,36.25,79.36,,,,,,,,94.07,8.89,18.37,4.7,361.11,False,1,12
2025-07-09,14,Castanheira de Pera,30.4,35.0,3.39,0.0,SW,,6.487,8.91,91.83,36.25,79.36,,,,,,,,94.28,9.23,18.97,4.97,378.21,False,1,12
2025-07-09,15,Castanheira de Pera,30.54,34.7,3.53,0.0,SW,,6.209,8.83,91.83,36.25,79.36,,,,,,,,94.55,9.66,19.62,5.28,396.24,False,1,12
