data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,ffmc0,dmc0,dc0,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,hora_ref,precAcumulada_24h
2025-07-03,12,Castanheira de Pera,30.8,45.0,1.0,0.01,N,3245.01,7.066,28.89,93.7,7.61,7.41,0.94,7.41,76.17,7.63,9.25,76.17,27.0,0.86,7.3,0.44,0.01,0.44,12.0,3.41
2025-07-03,13,Castanheira de Pera,31.1,44.0,1.1,0.01,N,3355.63,6.85,27.83,93.91,7.88,7.69,1.01,7.69,,,,,,,,,,,,3.41
2025-07-03,14,Castanheira de Pera,32.0,40.0,1.1,0.01,NE,3253.63,6.696,24.77,94.07,8.05,8.04,1.09,8.04,,,,,,,,,,,,3.32
2025-07-03,15,Castanheira de Pera,32.9,35.0,1.3,0.01,NE,2889.49,6.511,21.2,94.25,8.34,8.53,1.21,8.53,,,,,,,,,,,,3.23
2025-07-03,16,Castanheira de Pera,33.5,31.0,1.5,0.01,E,2517.6,6.339,18.85,94.42,8.63,8.95,1.32,8.95,,,,,,,,,,,,3.23
2025-07-03,17,Castanheira de Pera,32.1,41.0,1.3,8.3,N,1955.41,6.063,36.37,94.7,8.87,7.93,1.06,7.93,,,,,,,,,,,,11.23
2025-07-03,18,Castanheira de Pera,28.4,54.0,1.0,9.2,N,1313.97,6.141,60.05,94.62,8.65,3.04,0.19,3.04,,,,,,,,,,,,19.95
2025-07-03,20,Castanheira de Pera,25.0,60.0,1.0,3.6,S,136.18,6.143,76.53,94.62,8.64,9.23,1.39,9.23,,,,,,,,,,,,24.79
2025-07-03,21,Castanheira de Pera,23.2,65.0,0.8,2.5,SE,0.61,6.319,89.7,94.44,8.35,7.9,1.05,7.9,,,,,,,,,,,,26.86
2025-07-03,22,Castanheira de Pera,23.8,61.0,0.8,1.53,SE,0.7,6.426,83.34,94.34,8.23,7.84,1.04,7.84,,,,,,,,,,,,28.38
2025-07-03,23,Castanheira de Pera,24.1,59.0,0.9,0.1,S,0.6,6.62,79.28,94.14,8.05,7.84,1.04,7.84,,,,,,,,,,,,28.13
2025-07-04,0,Castanheira de Pera,24.1,55.0,0.8,0.01,SE,0.6,6.789,79.12,93.97,7.83,6.99,0.85,6.99,,,,,,,,,,,,28.04
2025-07-04,1,Castanheira de Pera,24.0,52.0,1.0,0.01,SE,0.1,7.046,74.65,93.72,7.63,6.91,0.83,6.91,,,,,,,,,,,,28.04
2025-07-04,2,Castanheira de Pera,23.3,53.0,0.8,0.01,S,1.05,7.218,79.01,93.55,7.38,6.63,0.77,6.63,,,,,,,,,,,,27.95
2025-07-04,3,Castanheira de Pera,23.2,58.0,0.9,0.1,S,0.79,7.456,84.22,93.31,7.17,6.32,0.71,6.32,,,,,,,,,,,,27.95
2025-07-04,4,Castanheira de Pera,22.8,61.0,0.7,0.1,SE,0.1,7.637,90.74,93.13,6.93,6.01,0.65,6.01,,,,,,,,,,,,27.65
2025-07-04,5,Castanheira de Pera,22.2,63.0,1.7,0.25,SE,0.2,8.03,87.86,92.75,6.9,5.91,0.63,5.91,,,,,,,,,,,,27.7
2025-07-04,6,Castanheira de Pera,22.7,60.0,1.0,0.1,SE,75.63,8.39,87.2,92.4,6.34,5.54,0.56,5.54,,,,,,,,,,,,27.7
2025-07-04,7,Castanheira de Pera,23.3,60.0,1.6,0.1,SE,482.22,8.68,81.74,92.11,6.28,5.51,0.56,5.51,,,,,,,,,,,,27.79
2025-07-04,8,Castanheira de Pera,25.7,53.0,1.9,0.01,NW,1157.94,8.8,66.17,92.0,6.27,5.8,0.61,5.8,,,,,,,,,,,,27.7
2025-07-04,9,Castanheira de Pera,26.4,49.0,1.5,0.2,N,1828.28,8.69,62.47,92.1,6.24,5.92,0.63,5.92,,,,,,,,,,,,27.89
2025-07-04,10,Castanheira de Pera,27.6,49.0,1.1,0.45,NW,2504.42,8.26,61.62,92.52,6.49,6.2,0.69,6.2,,,,,,,,,,,,28.33
2025-07-04,11,Castanheira de Pera,28.9,46.0,1.1,0.22,NE,2919.24,7.862,55.63,92.91,6.85,6.7,0.79,6.7,,,,,,,,,,,,28.54
2025-07-04,12,Castanheira de Pera,30.4,42.0,1.9,0.01,E,3235.71,7.495,45.26,93.27,7.5,7.51,0.97,7.51,64.52,7.28,-24.37,64.52,43.36,0.57,13.73,0.41,0.01,0.41,12.0,28.54
2025-07-04,13,Castanheira de Pera,30.7,38.0,1.7,0.01,N,3345.37,7.168,42.52,93.6,7.77,7.92,1.06,7.92,,,,,,,,,,,,28.54
2025-07-04,14,Castanheira de Pera,32.1,36.0,1.4,0.01,NE,3259.02,6.907,39.19,93.86,7.94,8.24,1.14,8.24,,,,,,,,,,,,28.54
2025-07-04,15,Castanheira de Pera,31.1,44.0,1.5,0.01,NE,2868.15,6.654,46.66,94.11,8.26,8.16,1.12,8.16,,,,,,,,,,,,28.54
2025-07-04,16,Castanheira de Pera,29.0,52.0,1.1,0.01,NE,2556.96,6.485,60.97,94.28,8.29,7.75,1.02,7.75,,,,,,,,,,,,28.54
2025-07-04,17,Castanheira de Pera,28.1,53.0,1.0,0.01,N,1936.12,6.474,62.86,94.29,8.26,7.81,1.03,7.81,,,,,,,,,,,,20.25
2025-07-04,18,Castanheira de Pera,27.2,55.0,0.9,0.4,N,1266.35,6.491,62.36,94.27,8.2,8.12,1.11,8.12,,,,,,,,,,,,11.45
2025-07-04,19,Castanheira de Pera,26.0,58.0,0.6,0.01,N,683.75,6.504,68.17,94.26,8.06,7.98,1.07,7.98,,,,,,,,,,,,9.76
2025-07-04,20,Castanheira de Pera,24.0,63.0,0.6,0.01,W,143.01,6.487,68.96,94.28,8.08,8.37,1.17,8.37,,,,,,,,,,,,6.17
2025-07-04,21,Castanheira de Pera,22.3,67.0,0.8,0.01,SE,0.94,6.635,61.31,94.13,7.99,9.62,1.49,9.62,,,,,,,,,,,,3.68
2025-07-05,0,Castanheira de Pera,22.0,60.0,0.9,0.01,S,0.2,6.833,46.15,93.93,7.82,3.11,0.2,3.11,,,,,,,,,,,,2.07
2025-07-05,1,Castanheira de Pera,22.4,63.0,0.9,0.01,S,0.01,6.813,47.54,93.95,7.84,2.59,0.15,2.59,,,,,,,,,,,,2.07
2025-07-05,8,Castanheira de Pera,23.2,65.0,1.1,0.5,NE,942.15,8.31,55.78,92.47,6.44,19.82,5.37,19.82,,,,,,,,,,,,3.04
2025-07-05,9,Castanheira de Pera,23.7,65.0,1.1,1.4,NE,1512.62,8.54,62.99,92.25,6.24,8.0,1.08,8.0,,,,,,,,,,,,4.24
2025-07-05,10,Castanheira de Pera,24.6,65.0,0.8,0.01,N,2311.23,8.23,60.42,92.55,6.42,9.91,1.58,9.91,,,,,,,,,,,,3.8
2025-07-05,11,Castanheira de Pera,26.0,63.0,0.9,0.6,N,2882.78,7.934,57.87,92.84,6.72,10.3,1.69,10.3,,,,,,,,,,,,4.18
2025-07-05,12,Castanheira de Pera,26.9,61.0,1.2,0.8,N,3193.39,7.611,56.45,93.16,7.13,9.48,1.46,9.48,58.07,6.45,-21.07,58.07,53.82,0.38,13.44,0.27,0.0,0.27,12.0,4.97
2025-07-05,13,Castanheira de Pera,27.5,61.0,1.3,0.01,---,3341.92,7.323,54.89,93.44,7.45,10.14,1.64,10.14,,,,,,,,,,,,4.97
2025-07-05,14,Castanheira de Pera,27.5,61.0,1.0,0.01,N,3242.09,7.205,56.33,93.56,7.46,10.15,1.64,10.15,,,,,,,,,,,,4.97
2025-07-05,15,Castanheira de Pera,28.0,60.0,1.0,0.01,N,2908.25,7.088,54.48,93.68,7.58,10.84,1.85,10.84,,,,,,,,,,,,4.97
2025-07-05,16,Castanheira de Pera,27.7,62.0,1.0,0.2,N,2547.12,7.0,57.62,93.76,7.68,9.86,1.56,9.86,,,,,,,,,,,,5.16
2025-07-05,17,Castanheira de Pera,26.4,66.0,0.8,0.6,N,1953.07,7.061,67.77,93.7,7.54,8.22,1.13,8.22,,,,,,,,,,,,5.75
2025-07-05,18,Castanheira de Pera,25.2,68.0,0.8,2.5,NW,1244.58,7.068,79.25,93.7,7.53,7.18,0.89,7.18,,,,,,,,,,,,7.85
2025-07-05,19,Castanheira de Pera,24.5,68.0,0.7,3.5,N,664.64,7.009,88.49,93.76,7.55,6.7,0.79,6.7,,,,,,,,,,,,11.34
2025-07-05,20,Castanheira de Pera,23.3,70.0,0.7,0.7,SW,189.02,6.896,95.37,93.87,7.67,6.61,0.77,6.61,,,,,,,,,,,,12.03
2025-07-05,21,Castanheira de Pera,21.9,72.0,0.7,0.1,SE,3.52,6.922,101.95,93.84,7.64,6.45,0.74,6.45,,,,,,,,,,,,12.12
2025-07-05,22,Castanheira de Pera,22.1,65.0,0.7,0.01,S,0.4,7.059,90.96,93.71,7.5,6.58,0.76,6.58,,,,,,,,,,,,12.12
2025-07-05,23,Castanheira de Pera,21.7,69.0,0.6,0.01,SE,0.2,7.144,98.61,93.62,7.38,6.32,0.71,6.32,,,,,,,,,,,,12.12
2025-07-06,0,Castanheira de Pera,22.8,68.0,0.7,0.01,S,0.3,7.345,102.93,93.42,7.21,5.59,0.57,5.59,,,,,,,,,,,,12.12
2025-07-06,1,Castanheira de Pera,22.5,69.0,0.9,0.01,S,107.4,7.552,103.43,93.22,7.08,5.45,0.55,5.45,,,,,,,,,,,,12.12
2025-07-06,2,Castanheira de Pera,22.3,70.0,0.5,0.1,S,7.3,7.847,110.09,92.93,6.66,5.08,0.48,5.08,,,,,,,,,,,,12.21
2025-07-06,3,Castanheira de Pera,21.8,73.0,0.9,0.01,S,8.04,8.24,112.37,92.54,6.44,4.8,0.44,4.8,,,,,,,,,,,,12.12
2025-07-06,4,Castanheira de Pera,22.8,71.0,0.5,0.01,SW,0.1,8.59,110.39,92.2,6.01,4.57,0.4,4.57,,,,,,,,,,,,12.03
2025-07-06,5,Castanheira de Pera,19.5,83.0,1.1,0.1,W,1.2,8.91,137.94,91.89,5.93,4.07,0.33,4.07,,,,,,,,,,,,11.9
2025-07-06,6,Castanheira de Pera,20.5,80.0,0.4,0.2,S,71.27,9.28,135.12,91.53,5.44,3.81,0.29,3.81,,,,,,,,,,,,11.5
2025-07-06,7,Castanheira de Pera,20.7,79.0,0.3,1.2,E,451.51,9.5,135.87,91.32,5.25,3.67,0.27,3.67,,,,,,,,,,,,12.6
2025-07-06,8,Castanheira de Pera,22.2,77.0,0.7,0.25,E,1096.2,9.79,121.98,91.04,5.15,3.68,0.27,3.68,,,,,,,,,,,,12.35
2025-07-06,9,Castanheira de Pera,23.7,71.0,1.0,0.1,N,1785.25,9.65,101.45,91.18,5.33,4.07,0.33,4.07,,,,,,,,,,,,11.05
2025-07-06,10,Castanheira de Pera,23.0,72.0,1.0,0.01,N,2442.33,8.91,105.03,91.89,5.9,4.49,0.39,4.49,,,,,,,,,,,,11.05
2025-07-06,11,Castanheira de Pera,23.1,73.0,1.2,0.01,N,2878.76,8.44,104.04,92.35,6.36,4.84,0.44,4.84,,,,,,,,,,,,10.46
2025-07-06,12,Castanheira de Pera,24.0,71.0,1.1,0.01,N,3227.7,7.799,97.63,92.97,6.91,5.4,0.54,5.4,40.95,4.52,-25.47,40.95,88.08,0.04,6.92,0.02,0.0,0.02,12.0,9.67
2025-07-06,13,Castanheira de Pera,24.8,68.0,1.0,0.01,N,3390.57,7.615,91.45,93.16,7.05,5.66,0.58,5.66,,,,,,,,,,,,9.67
2025-07-06,14,Castanheira de Pera,25.4,64.0,1.2,0.01,N,3345.03,7.388,82.46,93.38,7.35,6.08,0.66,6.08,,,,,,,,,,,,9.67
2025-07-06,15,Castanheira de Pera,25.1,60.0,1.0,0.01,N,2990.25,7.277,79.42,93.49,7.39,6.24,0.7,6.24,,,,,,,,,,,,9.67
2025-07-06,16,Castanheira de Pera,24.2,61.0,1.0,0.01,N,2612.93,7.146,82.74,93.62,7.52,6.27,0.7,6.27,,,,,,,,,,,,9.48
2025-07-06,17,Castanheira de Pera,23.7,58.0,1.0,0.2,N,2108.28,7.175,79.74,93.59,7.49,6.35,0.72,6.35,,,,,,,,,,,,9.08
2025-07-06,18,Castanheira de Pera,23.3,61.0,0.9,0.01,NE,1402.06,6.994,79.73,93.77,7.65,6.53,0.75,6.53,,,,,,,,,,,,6.59
2025-07-06,19,Castanheira de Pera,21.5,70.0,0.9,0.01,N,760.64,6.887,77.18,93.88,7.76,6.9,0.83,6.9,,,,,,,,,,,,3.1
2025-07-06,20,Castanheira de Pera,19.4,79.0,0.6,0.01,W,160.29,6.852,86.91,93.91,7.68,6.85,0.82,6.85,,,,,,,,,,,,2.41
2025-07-06,21,Castanheira de Pera,17.3,89.0,0.8,0.1,W,1.31,7.223,104.25,93.54,7.37,6.08,0.66,6.08,,,,,,,,,,,,2.41
2025-07-06,22,Castanheira de Pera,16.2,94.0,0.6,0.01,S,0.1,7.535,116.14,93.23,6.99,5.59,0.57,5.59,,,,,,,,,,,,2.41
2025-07-06,23,Castanheira de Pera,16.2,93.0,0.6,0.1,W,0.2,7.772,115.5,93.0,6.76,5.39,0.54,5.39,,,,,,,,,,,,2.5
2025-07-07,0,Castanheira de Pera,15.9,95.0,0.4,0.2,E,0.1,7.868,111.67,92.91,6.61,5.2,0.5,5.2,,,,,,,,,,,,2.69
2025-07-07,1,Castanheira de Pera,16.4,95.0,0.5,0.1,S,7.9,8.21,112.7,92.57,6.34,4.95,0.46,4.95,,,,,,,,,,,,2.78
2025-07-07,2,Castanheira de Pera,16.6,95.0,0.5,0.1,S,7.8,8.51,112.61,92.28,6.08,4.75,0.43,4.75,,,,,,,,,,,,2.78
2025-07-07,3,Castanheira de Pera,17.5,92.0,0.8,0.2,S,0.2,9.1,107.73,91.71,5.69,4.35,0.37,4.35,,,,,,,,,,,,2.97
2025-07-07,4,Castanheira de Pera,16.0,95.0,0.2,1.6,N,7.5,9.87,139.26,90.96,4.97,3.31,0.23,3.31,,,,,,,,,,,,4.56
2025-07-07,5,Castanheira de Pera,15.1,100.0,0.6,0.65,SW,0.38,10.66,158.53,90.21,4.55,2.81,0.17,2.81,,,,,,,,,,,,5.11
2025-07-07,6,Castanheira de Pera,14.4,100.0,0.3,0.1,NW,37.32,11.3,157.44,89.61,4.11,2.46,0.13,2.46,,,,,,,,,,,,5.01
2025-07-07,7,Castanheira de Pera,14.6,100.0,0.8,0.1,SE,315.74,11.82,143.38,89.12,3.93,2.43,0.13,2.43,,,,,,,,,,,,3.91
2025-07-07,8,Castanheira de Pera,18.2,95.0,1.0,0.2,N,612.64,11.87,126.39,89.07,3.95,2.58,0.15,2.58,,,,,,,,,,,,3.86
2025-07-07,9,Castanheira de Pera,20.3,83.0,1.0,0.1,N,1537.29,11.33,96.76,89.58,4.24,3.2,0.21,3.2,,,,,,,,,,,,3.86
2025-07-07,10,Castanheira de Pera,22.7,75.0,1.2,0.01,N,2566.57,9.76,79.3,91.07,5.31,4.55,0.4,4.55,,,,,,,,,,,,3.86
2025-07-07,11,Castanheira de Pera,24.0,71.0,1.1,0.01,N,2983.8,8.63,72.4,92.16,6.16,5.59,0.57,5.59,,,,,,,,,,,,3.86
2025-07-07,12,Castanheira de Pera,25.5,66.0,1.2,0.6,N,3298.58,7.871,66.57,92.9,6.88,6.42,0.73,6.42,48.69,4.28,-21.63,48.69,71.24,0.15,7.03,0.07,0.0,0.07,12.0,4.45
2025-07-07,13,Castanheira de Pera,27.2,60.0,1.2,0.01,N,3437.12,7.406,57.15,93.36,7.33,7.48,0.96,7.48,,,,,,,,,,,,4.45
2025-07-07,14,Castanheira de Pera,27.3,62.0,1.1,0.2,NE,3344.01,7.168,60.17,93.6,7.54,7.42,0.94,7.42,,,,,,,,,,,,4.64
2025-07-07,15,Castanheira de Pera,27.2,62.0,1.2,3.25,NE,2970.45,7.31,68.84,93.46,7.43,6.53,0.75,6.53,,,,,,,,,,,,7.88
2025-07-07,16,Castanheira de Pera,27.3,60.0,1.1,11.6,NE,2594.4,7.162,77.02,93.6,7.55,6.16,0.68,6.16,,,,,,,,,,,,19.47
2025-07-07,17,Castanheira de Pera,26.7,59.0,1.0,1.03,NE,2085.83,7.031,78.46,93.73,7.64,6.23,0.69,6.23,,,,,,,,,,,,20.3
2025-07-07,18,Castanheira de Pera,26.2,59.0,0.7,0.4,NW,1364.66,6.872,82.61,93.89,7.7,6.23,0.69,6.23,,,,,,,,,,,,20.69
2025-07-07,19,Castanheira de Pera,25.4,60.0,0.3,0.9,N,739.5,6.75,91.51,94.01,7.67,6.12,0.67,6.12,,,,,,,,,,,,21.58
2025-07-07,20,Castanheira de Pera,23.6,66.0,0.9,0.7,SW,152.29,6.667,98.87,94.1,8.0,6.05,0.66,6.05,,,,,,,,,,,,22.27
2025-07-07,21,Castanheira de Pera,22.5,69.0,0.7,1.05,S,1.25,6.85,109.37,93.91,7.72,5.68,0.59,5.68,,,,,,,,,,,,23.22
2025-07-07,22,Castanheira de Pera,22.9,65.0,1.0,1.2,S,11.54,7.155,99.16,93.61,7.52,5.67,0.59,5.67,,,,,,,,,,,,24.41
2025-07-07,23,Castanheira de Pera,24.0,60.0,0.9,0.72,S,0.5,7.449,89.82,93.32,7.18,5.63,0.58,5.63,,,,,,,,,,,,25.03
2025-07-08,0,Castanheira de Pera,24.2,58.0,0.8,0.32,S,0.2,7.585,83.2,93.19,7.01,5.84,0.62,5.84,,,,,,,,,,,,25.15
2025-07-08,1,Castanheira de Pera,24.2,53.0,1.0,0.5,S,245.88,7.63,75.99,93.14,7.04,6.0,0.65,6.0,,,,,,,,,,,,25.55
2025-07-08,2,Castanheira de Pera,23.9,51.0,1.1,1.34,SW,0.2,7.681,74.35,93.09,7.02,6.02,0.65,6.02,,,,,,,,,,,,26.79
2025-07-08,3,Castanheira de Pera,22.4,59.0,1.1,1.25,SW,0.63,7.746,87.72,93.03,6.96,5.67,0.59,5.67,,,,,,,,,,,,27.84
2025-07-08,4,Castanheira de Pera,20.1,73.0,0.8,0.7,SW,0.1,7.593,117.38,93.18,7.0,5.26,0.51,5.26,,,,,,,,,,,,26.94
2025-07-08,5,Castanheira de Pera,18.9,78.0,1.0,0.86,SW,2.91,7.445,128.44,93.32,7.22,5.25,0.51,5.25,,,,,,,,,,,,27.15
2025-07-08,6,Castanheira de Pera,17.4,82.0,0.4,1.03,SE,71.16,7.432,147.54,93.34,7.02,4.97,0.46,4.97,,,,,,,,,,,,28.08
2025-07-08,7,Castanheira de Pera,18.4,70.0,1.5,0.1,SE,533.02,7.384,111.25,93.38,7.47,5.61,0.58,5.61,,,,,,,,,,,,28.08
2025-07-08,8,Castanheira de Pera,24.6,48.0,1.9,0.78,SE,1198.91,7.388,65.75,93.38,7.61,6.62,0.77,6.62,,,,,,,,,,,,28.66
2025-07-08,9,Castanheira de Pera,26.9,40.0,3.1,0.1,SE,1863.04,7.558,49.37,93.21,7.9,7.24,0.9,7.24,,,,,,,,,,,,28.66
2025-07-08,10,Castanheira de Pera,28.1,38.0,3.2,0.45,SE,2537.02,7.214,44.93,93.55,8.33,7.74,1.02,7.74,,,,,,,,,,,,29.1
2025-07-08,11,Castanheira de Pera,29.5,36.0,1.3,1.35,E,2963.69,6.922,46.62,93.84,7.88,7.52,0.97,7.52,,,,,,,,,,,,30.44
2025-07-08,12,Castanheira de Pera,29.9,39.0,1.2,1.25,N,3295.61,6.596,48.3,94.17,8.2,7.71,1.01,7.71,60.01,5.86,-55.86,60.01,50.55,0.44,7.45,0.23,0.0,0.23,12.0,31.09
2025-07-08,13,Castanheira de Pera,30.5,41.0,1.2,0.65,N,3424.15,6.291,48.38,94.47,8.55,7.97,1.07,7.97,,,,,,,,,,,,31.73
2025-07-08,14,Castanheira de Pera,31.3,39.0,1.1,0.64,N,3315.55,6.074,45.49,94.69,8.77,8.28,1.15,8.28,,,,,,,,,,,,32.17
2025-07-08,15,Castanheira de Pera,32.3,36.0,1.1,0.77,NE,2954.65,5.931,40.82,94.83,8.95,8.63,1.23,8.63,,,,,,,,,,,,29.69
2025-07-08,16,Castanheira de Pera,32.9,33.0,1.0,0.8,N,2556.17,5.716,36.49,95.05,9.17,9.09,1.35,9.09,,,,,,,,,,,,18.89
2025-07-08,17,Castanheira de Pera,32.0,36.0,1.4,0.1,NW,2005.49,4.817,38.41,95.97,10.6,10.07,1.62,10.07,,,,,,,,,,,,17.96
2025-07-08,18,Castanheira de Pera,30.1,42.0,1.0,1.5,NW,1331.49,4.804,48.95,95.98,10.4,9.49,1.46,9.49,,,,,,,,,,,,19.06
2025-07-08,19,Castanheira de Pera,28.9,45.0,0.4,0.01,N,687.25,4.789,58.35,95.99,10.11,9.07,1.35,9.07,,,,,,,,,,,,18.17
2025-07-08,20,Castanheira de Pera,26.8,50.0,0.8,0.01,SW,143.61,4.687,64.69,96.1,10.47,8.99,1.33,8.99,,,,,,,,,,,,17.48
2025-07-08,21,Castanheira de Pera,24.8,54.0,0.8,0.1,S,0.94,4.785,73.35,96.0,10.33,8.61,1.23,8.61,,,,,,,,,,,,16.53
2025-07-08,22,Castanheira de Pera,24.5,52.0,1.0,0.01,SE,0.2,4.925,69.92,95.86,10.23,8.61,1.23,8.61,,,,,,,,,,,,15.34
2025-07-08,23,Castanheira de Pera,24.6,52.0,0.7,2.85,S,0.1,5.746,73.08,95.02,8.99,7.67,1.0,7.67,,,,,,,,,,,,17.47
2025-07-09,0,Castanheira de Pera,24.4,52.0,0.8,1.03,S,0.1,5.933,73.05,94.83,8.81,7.56,0.98,7.56,,,,,,,,,,,,18.18
2025-07-09,1,Castanheira de Pera,24.4,52.0,0.9,0.01,SE,0.1,6.115,72.08,94.65,8.63,7.43,0.95,7.43,,,,,,,,,,,,17.69
2025-07-09,2,Castanheira de Pera,24.2,52.0,0.9,0.01,SE,0.3,6.298,71.85,94.47,8.42,7.26,0.91,7.26,,,,,,,,,,,,16.36
2025-07-09,3,Castanheira de Pera,23.9,52.0,0.9,0.13,SE,0.7,6.559,71.9,94.2,8.12,7.03,0.86,7.03,,,,,,,,,,,,15.24
2025-07-09,4,Castanheira de Pera,23.4,53.0,0.9,0.01,S,0.3,6.85,73.65,93.91,7.8,6.72,0.79,6.72,,,,,,,,,,,,14.55
2025-07-09,5,Castanheira de Pera,23.3,50.0,0.9,0.35,SE,0.26,7.212,70.59,93.55,7.42,6.5,0.75,6.5,,,,,,,,,,,,14.04
2025-07-09,6,Castanheira de Pera,23.3,46.0,0.5,0.2,NW,55.32,7.604,69.27,93.17,6.89,6.18,0.68,6.18,,,,,,,,,,,,13.21
2025-07-09,7,Castanheira de Pera,22.1,55.0,1.2,0.9,SE,345.01,8.13,76.57,92.65,6.64,5.66,0.59,5.66,,,,,,,,,,,,14.01
2025-07-09,8,Castanheira de Pera,23.9,53.0,2.3,0.77,E,874.36,8.29,65.09,92.49,6.86,5.99,0.65,5.99,,,,,,,,,,,,14.0
2025-07-09,9,Castanheira de Pera,24.7,53.0,2.3,0.4,E,1754.91,8.35,63.34,92.43,6.81,5.98,0.64,5.98,,,,,,,,,,,,14.3
2025-07-09,10,Castanheira de Pera,25.8,50.0,1.4,0.3,NE,2512.37,7.796,61.69,92.98,7.02,6.31,0.71,6.31,,,,,,,,,,,,14.15
2025-07-09,11,Castanheira de Pera,26.9,47.0,1.8,0.1,NE,2946.72,7.319,53.97,93.45,7.65,7.01,0.86,7.01,,,,,,,,,,,,12.9
2025-07-09,12,Castanheira de Pera,28.2,46.0,1.7,0.15,NE,3289.02,6.935,49.84,93.83,8.03,7.47,0.95,7.47,60.39,6.11,-61.42,60.39,49.93,0.46,7.66,0.24,0.0,0.24,12.0,11.8
2025-07-09,13,Castanheira de Pera,28.8,45.0,1.8,0.01,NE,3427.33,6.689,46.93,94.07,8.34,7.82,1.04,7.82,,,,,,,,,,,,11.16
2025-07-09,14,Castanheira de Pera,29.5,41.0,1.8,0.1,NW,3327.71,6.487,42.31,94.28,8.58,8.23,1.13,8.23,,,,,,,,,,,,10.62
2025-07-09,15,Castanheira de Pera,28.4,47.0,1.2,0.16,N,2983.63,6.209,50.72,94.55,8.65,8.01,1.08,8.01,,,,,,,,,,,,10.01
2025-07-09,16,Castanheira de Pera,25.4,61.0,1.2,0.85,NW,2580.26,6.078,70.71,94.69,8.81,7.47,0.96,7.47,,,,,,,,,,,,10.06
2025-07-09,17,Castanheira de Pera,23.9,65.0,1.1,0.47,NW,2091.32,5.963,80.15,94.8,8.91,7.32,0.92,7.32,,,,,,,,,,,,10.43
2025-07-09,18,Castanheira de Pera,22.5,69.0,0.8,0.2,N,1378.06,6.089,88.32,94.68,8.62,6.96,0.84,6.96,,,,,,,,,,,,9.13
2025-07-09,19,Castanheira de Pera,21.0,74.0,0.7,0.01,NW,738.06,6.074,99.8,94.69,8.6,6.73,0.79,6.73,,,,,,,,,,,,9.13
2025-07-09,20,Castanheira de Pera,19.0,82.0,0.8,0.01,W,152.39,6.172,117.23,94.59,8.52,6.39,0.72,6.39,,,,,,,,,,,,9.13
2025-07-09,21,Castanheira de Pera,16.9,90.0,0.5,0.01,W,1.05,6.663,140.84,94.1,7.84,5.66,0.58,5.66,,,,,,,,,,,,9.04
2025-07-09,22,Castanheira de Pera,15.4,95.0,0.9,0.01,SW,0.1,7.227,154.35,93.54,7.4,5.22,0.51,5.22,,,,,,,,,,,,9.04
2025-07-09,23,Castanheira de Pera,15.0,96.0,0.8,0.25,SW,0.1,7.648,142.93,93.12,6.95,5.0,0.47,5.0,,,,,,,,,,,,6.44
2025-07-10,0,Castanheira de Pera,14.6,95.0,0.4,0.01,SW,3.6,7.919,187.61,92.86,6.56,3.73,0.28,3.73,,,,,,,,,,,,5.42
2025-07-10,1,Castanheira de Pera,14.5,93.0,0.4,0.01,SW,0.9,8.18,180.97,92.6,6.33,3.62,0.27,3.62,,,,,,,,,,,,5.42
2025-07-10,2,Castanheira de Pera,13.7,99.0,0.6,0.2,SW,0.1,8.62,203.8,92.17,6.02,3.28,0.22,3.28,,,,,,,,,,,,5.61
2025-07-10,3,Castanheira de Pera,12.8,100.0,0.6,0.1,SW,1.69,9.39,207.94,91.43,5.42,2.86,0.17,2.86,,,,,,,,,,,,5.58
2025-07-10,4,Castanheira de Pera,12.1,100.0,0.6,0.1,S,2.1,10.05,208.52,90.79,4.95,2.53,0.14,2.53,,,,,,,,,,,,5.67
2025-07-10,5,Castanheira de Pera,12.0,100.0,0.3,0.2,SE,1.21,10.99,207.55,89.9,4.29,2.06,0.1,2.06,,,,,,,,,,,,5.52
2025-07-10,6,Castanheira de Pera,11.7,100.0,0.4,0.1,NW,34.32,11.99,206.89,88.96,3.77,1.65,0.07,1.65,21.12,3.03,-61.02,21.12,145.95,0.0,4.21,0.0,0.0,0.01,6.0,5.42
2025-07-17,10,Castanheira de Pera,18.0,86.0,1.0,0.01,NE,2046.84,6.913,151.63,93.85,7.77,4.65,0.41,4.65,,,,,,,,,,,,10.68
2025-07-17,11,Castanheira de Pera,21.0,66.0,1.1,0.01,N,2568.63,6.187,101.15,94.58,8.63,5.95,0.64,5.95,,,,,,,,,,,,10.31
2025-07-17,12,Castanheira de Pera,21.9,61.0,1.0,0.01,N,3101.64,5.948,92.02,94.82,8.88,6.33,0.71,6.33,36.25,3.03,-65.07,36.25,99.62,0.02,4.2,0.01,0.0,0.01,12.0,9.99
2025-07-17,13,Castanheira de Pera,22.0,60.0,1.3,0.01,N,3185.42,5.894,87.32,94.87,9.08,6.52,0.75,6.52,,,,,,,,,,,,9.3
