data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,ffmc0,dmc0,dc0,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,hora_ref,precAcumulada_24h
2025-07-03,15,Oleiros,36.5,23.0,3.5,0.01,SW,2730.9,8.8,10.83,92.0,6.8,8.35,1.16,8.35,89.74,10.39,10.27,89.74,11.16,4.92,9.98,5.33,0.53,5.33,15.0,3.23
2025-07-03,16,Oleiros,36.9,22.0,4.0,0.01,S,2424.5,8.25,10.06,92.53,7.52,9.17,1.37,9.17,,,,,,,,,,,,3.23
2025-07-03,17,Oleiros,37.0,20.0,3.9,8.3,S,2231.7,8.17,14.14,92.61,7.56,8.44,1.19,8.44,,,,,,,,,,,,11.23
2025-07-03,18,Oleiros,36.5,19.0,3.9,9.2,SW,1484.9,8.0,15.73,92.78,7.74,8.01,1.08,8.01,,,,,,,,,,,,19.95
2025-07-03,19,Oleiros,35.4,19.0,2.5,1.7,SW,657.0,7.886,19.12,92.89,7.33,7.33,0.92,7.33,,,,,,,,,,,,21.64
2025-07-03,21,Oleiros,28.1,52.0,3.6,2.5,NW,0.2,8.15,48.52,92.63,7.47,11.75,2.13,11.75,,,,,,,,,,,,26.86
2025-07-03,22,Oleiros,26.7,56.0,3.7,1.53,NW,0.46,8.38,54.93,92.41,7.27,8.86,1.29,8.86,,,,,,,,,,,,28.38
2025-07-03,23,Oleiros,26.3,58.0,2.0,0.1,NW,0.6,8.64,63.24,92.15,6.44,7.85,1.04,7.85,,,,,,,,,,,,28.13
2025-07-05,0,Oleiros,25.3,60.0,1.0,0.01,N,0.2,8.83,32.82,91.97,5.97,6.78,0.81,6.78,,,,,,,,,,,,2.07
2025-07-05,1,Oleiros,23.7,66.0,0.3,0.01,N,0.01,9.21,39.03,91.6,5.47,6.11,0.67,6.11,,,,,,,,,,,,2.07
2025-07-05,2,Oleiros,22.9,69.0,0.8,0.01,NE,8.88,9.64,39.57,91.18,5.29,5.84,0.62,5.84,,,,,,,,,,,,2.07
2025-07-05,3,Oleiros,22.3,72.0,1.4,0.1,SE,11.34,10.02,40.35,90.82,5.17,5.66,0.59,5.66,,,,,,,,,,,,2.07
2025-07-05,4,Oleiros,21.2,77.0,0.9,0.1,E,1.11,10.49,45.2,90.37,4.73,5.09,0.49,5.09,,,,,,,,,,,,2.07
2025-07-05,5,Oleiros,20.0,82.0,0.5,0.23,NE,0.4,10.96,50.11,89.93,4.35,4.6,0.41,4.6,,,,,,,,,,,,2.05
2025-07-05,6,Oleiros,20.0,82.0,1.0,0.6,N,85.9,11.51,56.32,89.41,4.14,4.16,0.34,4.16,,,,,,,,,,,,2.55
2025-07-05,7,Oleiros,22.6,72.0,0.6,0.1,S,601.0,11.63,47.8,89.3,3.99,4.17,0.34,4.17,,,,,,,,,,,,2.55
2025-07-05,8,Oleiros,24.0,67.0,1.3,0.1,SE,1332.7,11.6,42.1,89.32,4.16,4.41,0.38,4.41,,,,,,,,,,,,2.64
2025-07-05,9,Oleiros,25.6,61.0,1.5,1.4,SE,2110.2,11.34,44.5,89.57,4.35,4.38,0.37,4.38,,,,,,,,,,,,3.84
2025-07-05,10,Oleiros,28.1,51.0,1.7,0.01,SE,2481.0,10.83,32.9,90.05,4.7,5.11,0.49,5.11,,,,,,,,,,,,3.4
2025-07-05,11,Oleiros,30.0,44.0,2.1,0.6,SE,2574.6,9.82,28.08,91.01,5.51,6.1,0.67,6.1,,,,,,,,,,,,3.78
2025-07-05,12,Oleiros,31.4,40.0,2.1,0.75,S,2673.4,9.27,26.57,91.54,5.94,6.57,0.76,6.57,77.93,10.75,9.36,77.93,24.76,1.04,10.29,0.64,0.01,0.64,12.0,4.52
2025-07-05,13,Oleiros,32.8,34.0,1.5,0.01,SW,2977.6,8.65,23.39,92.14,6.27,7.13,0.88,7.13,,,,,,,,,,,,4.52
2025-07-05,14,Oleiros,33.8,29.0,0.8,0.01,NW,3063.6,8.23,21.74,92.55,6.42,7.45,0.95,7.45,,,,,,,,,,,,4.52
2025-07-05,15,Oleiros,34.5,27.0,2.2,0.01,SW,2858.7,7.842,17.76,92.93,7.26,8.42,1.18,8.42,,,,,,,,,,,,4.52
2025-07-05,16,Oleiros,35.4,25.0,2.1,0.2,NW,2583.4,7.373,16.5,93.39,7.71,8.95,1.32,8.95,,,,,,,,,,,,4.71
2025-07-05,17,Oleiros,34.8,32.0,3.7,0.6,NW,2177.5,7.661,18.54,93.11,8.03,8.92,1.31,8.92,,,,,,,,,,,,5.3
2025-07-05,18,Oleiros,32.3,46.0,4.7,1.31,NW,1402.5,7.803,27.38,92.97,8.28,8.47,1.19,8.47,,,,,,,,,,,,6.21
2025-07-05,19,Oleiros,30.0,53.0,4.3,3.5,W,373.4,7.93,39.23,92.85,7.98,7.53,0.97,7.53,,,,,,,,,,,,9.7
2025-07-05,20,Oleiros,28.2,56.0,3.4,0.7,NW,127.3,8.03,47.26,92.75,7.52,6.9,0.83,6.9,,,,,,,,,,,,10.39
2025-07-05,21,Oleiros,27.9,53.0,3.2,0.1,NW,4.1,8.18,46.15,92.6,7.29,6.77,0.8,6.77,,,,,,,,,,,,10.48
2025-07-05,22,Oleiros,27.3,53.0,1.3,0.01,W,0.67,8.34,53.38,92.44,6.48,6.03,0.65,6.03,,,,,,,,,,,,10.48
2025-07-05,23,Oleiros,26.5,57.0,1.9,0.01,NW,0.2,8.66,56.01,92.13,6.39,5.82,0.61,5.82,,,,,,,,,,,,10.48
2025-07-06,0,Oleiros,26.0,59.0,0.6,0.01,NW,0.3,9.04,65.49,91.76,5.68,5.04,0.48,5.04,,,,,,,,,,,,10.48
2025-07-06,1,Oleiros,24.6,64.0,2.7,0.01,NW,107.4,9.47,63.65,91.35,5.95,5.11,0.49,5.11,,,,,,,,,,,,10.48
2025-07-06,2,Oleiros,24.0,66.0,0.1,0.1,NE,14.34,9.95,84.0,90.89,4.89,4.09,0.33,4.09,,,,,,,,,,,,10.57
2025-07-06,3,Oleiros,21.8,74.0,1.4,0.01,NE,15.13,10.45,87.2,90.41,4.88,3.87,0.3,3.87,,,,,,,,,,,,10.48
2025-07-06,4,Oleiros,21.2,78.0,1.1,0.01,NE,0.1,10.98,96.25,89.91,4.47,3.42,0.24,3.42,,,,,,,,,,,,10.39
2025-07-06,5,Oleiros,22.5,72.0,1.6,0.1,NE,1.2,11.48,81.5,89.44,4.29,3.4,0.24,3.4,,,,,,,,,,,,10.26
2025-07-06,6,Oleiros,23.9,63.0,2.4,0.2,NE,75.9,12.07,64.14,88.89,4.12,3.47,0.25,3.47,,,,,,,,,,,,9.86
2025-07-06,7,Oleiros,26.0,51.0,2.3,1.2,E,590.5,12.19,51.22,88.77,4.04,3.59,0.26,3.59,,,,,,,,,,,,10.96
2025-07-06,8,Oleiros,28.1,43.0,3.3,0.25,NE,1322.6,12.05,39.43,88.9,4.33,4.11,0.33,4.11,,,,,,,,,,,,11.11
2025-07-06,9,Oleiros,30.1,37.0,1.9,0.1,E,2126.9,11.17,34.59,89.73,4.54,4.62,0.41,4.62,,,,,,,,,,,,9.81
2025-07-06,10,Oleiros,31.7,33.0,1.2,0.01,S,2476.5,10.54,31.68,90.33,4.77,5.02,0.47,5.02,,,,,,,,,,,,9.81
2025-07-06,11,Oleiros,32.7,36.0,2.6,0.01,SW,2537.1,9.62,27.78,91.2,5.8,6.11,0.67,6.11,,,,,,,,,,,,9.22
2025-07-06,12,Oleiros,33.4,35.0,3.8,0.01,NW,2851.3,8.93,23.99,91.87,6.78,7.18,0.89,7.18,78.51,10.57,7.61,78.51,24.05,1.19,10.05,0.72,0.02,0.72,12.0,8.48
2025-07-06,13,Oleiros,34.1,34.0,4.7,0.01,NW,3000.2,8.53,21.61,92.26,7.49,7.93,1.06,7.93,,,,,,,,,,,,8.48
2025-07-06,14,Oleiros,34.4,36.0,4.6,0.01,NW,2967.1,8.29,22.12,92.49,7.7,8.09,1.1,8.09,,,,,,,,,,,,8.48
2025-07-06,15,Oleiros,34.2,38.0,5.8,0.01,NW,2834.4,8.07,22.04,92.71,8.44,8.67,1.25,8.67,,,,,,,,,,,,8.48
2025-07-06,16,Oleiros,33.8,37.0,4.3,0.01,NW,2489.4,7.565,23.56,93.21,8.39,8.66,1.24,8.66,,,,,,,,,,,,8.29
2025-07-06,17,Oleiros,33.0,33.0,4.6,0.2,NW,2148.9,7.524,22.42,93.25,8.56,8.93,1.31,8.93,,,,,,,,,,,,7.89
2025-07-06,18,Oleiros,31.1,37.0,4.7,0.01,NW,1657.1,7.556,25.41,93.21,8.57,8.83,1.29,8.83,,,,,,,,,,,,6.59
2025-07-06,19,Oleiros,29.6,38.0,3.5,0.01,NW,734.9,7.567,22.18,93.2,8.05,8.91,1.31,8.91,,,,,,,,,,,,3.1
2025-07-06,20,Oleiros,27.9,41.0,3.9,0.01,NW,172.0,7.611,21.91,93.16,8.17,9.25,1.39,9.25,,,,,,,,,,,,2.41
2025-07-06,21,Oleiros,26.1,45.0,4.0,0.1,NW,0.7,7.753,24.76,93.02,8.05,8.95,1.32,8.95,,,,,,,,,,,,2.41
2025-07-06,22,Oleiros,25.0,49.0,3.3,0.01,NW,0.1,8.01,27.78,92.77,7.5,8.28,1.15,8.28,,,,,,,,,,,,2.41
2025-07-06,23,Oleiros,23.9,55.0,2.6,0.1,NW,0.2,8.33,32.53,92.45,6.93,7.51,0.96,7.51,,,,,,,,,,,,2.5
2025-07-07,0,Oleiros,22.8,60.0,0.9,0.15,N,0.1,8.67,39.19,92.12,6.07,6.83,0.82,6.83,,,,,,,,,,,,2.64
2025-07-07,1,Oleiros,21.0,68.0,1.0,0.1,NW,7.9,9.08,45.86,91.72,5.77,6.3,0.71,6.3,,,,,,,,,,,,2.73
2025-07-07,2,Oleiros,20.4,74.0,0.9,0.1,SW,7.8,9.46,50.57,91.36,5.45,5.86,0.62,5.86,,,,,,,,,,,,2.73
2025-07-07,3,Oleiros,18.9,81.0,1.2,0.2,N,0.2,9.88,58.85,90.95,5.22,5.33,0.53,5.33,,,,,,,,,,,,2.92
2025-07-07,4,Oleiros,18.9,82.0,1.1,1.6,N,7.5,10.31,77.36,90.54,4.9,4.59,0.4,4.59,,,,,,,,,,,,4.51
2025-07-07,5,Oleiros,19.4,79.0,1.3,0.65,N,0.6,10.82,76.5,90.06,4.62,4.28,0.36,4.28,,,,,,,,,,,,5.06
2025-07-07,6,Oleiros,21.0,69.0,1.4,0.1,NW,82.0,11.38,62.68,89.53,4.3,4.14,0.34,4.14,,,,,,,,,,,,4.96
2025-07-07,7,Oleiros,23.6,63.0,0.5,0.1,SE,645.0,11.48,51.28,89.44,4.06,4.19,0.34,4.19,,,,,,,,,,,,3.86
2025-07-07,8,Oleiros,24.3,62.0,0.4,0.2,S,1435.9,11.57,49.91,89.35,3.99,4.16,0.34,4.16,,,,,,,,,,,,3.81
2025-07-07,9,Oleiros,27.4,52.0,1.4,0.1,SE,2175.1,10.97,36.05,89.92,4.55,5.03,0.48,5.03,,,,,,,,,,,,3.81
2025-07-07,10,Oleiros,29.8,44.0,1.5,0.01,S,2414.7,10.53,28.95,90.33,4.85,5.6,0.57,5.6,,,,,,,,,,,,3.81
2025-07-07,11,Oleiros,31.4,38.0,2.4,0.01,S,2603.8,9.52,23.15,91.3,5.83,6.87,0.82,6.87,,,,,,,,,,,,3.81
2025-07-07,12,Oleiros,33.5,32.0,1.6,0.6,SE,2898.8,8.79,20.98,92.01,6.18,7.38,0.94,7.38,80.77,11.88,9.73,80.77,21.28,1.34,11.4,0.87,0.02,0.87,12.0,4.4
2025-07-07,13,Oleiros,34.9,29.0,1.5,0.01,NE,3037.4,8.21,18.5,92.57,6.66,8.04,1.09,8.04,,,,,,,,,,,,4.4
2025-07-07,14,Oleiros,36.0,26.0,1.3,0.2,SW,2949.2,7.748,16.89,93.02,7.03,8.54,1.21,8.54,,,,,,,,,,,,4.59
2025-07-07,15,Oleiros,36.0,30.0,4.3,3.25,W,2740.0,7.528,17.59,93.24,8.43,9.43,1.44,9.43,,,,,,,,,,,,7.83
2025-07-07,16,Oleiros,35.1,36.0,3.9,11.6,NW,2553.1,7.306,24.85,93.46,8.52,8.22,1.13,8.22,,,,,,,,,,,,19.42
2025-07-07,17,Oleiros,34.3,40.0,3.9,1.03,NW,2165.4,7.423,28.22,93.35,8.38,7.72,1.01,7.72,,,,,,,,,,,,20.25
2025-07-07,18,Oleiros,33.4,42.0,4.1,0.4,NW,1495.3,7.508,30.57,93.26,8.37,7.45,0.95,7.45,,,,,,,,,,,,20.64
2025-07-07,19,Oleiros,32.1,44.0,3.2,0.9,NW,661.9,7.541,35.96,93.23,7.96,6.64,0.78,6.64,,,,,,,,,,,,21.53
2025-07-07,20,Oleiros,29.8,48.0,3.4,0.7,NW,159.5,7.613,42.93,93.16,7.96,5.66,0.58,5.66,,,,,,,,,,,,22.22
2025-07-08,0,Oleiros,26.3,53.0,0.2,0.32,NE,0.2,8.93,73.77,91.87,5.65,5.85,0.62,5.85,,,,,,,,,,,,25.15
2025-07-08,1,Oleiros,26.2,47.0,1.3,0.5,NE,245.88,9.35,59.33,91.46,5.64,5.97,0.64,5.97,,,,,,,,,,,,25.55
2025-07-08,2,Oleiros,26.3,39.0,1.7,1.34,NE,0.14,9.73,51.48,91.1,5.46,5.97,0.64,5.97,,,,,,,,,,,,26.79
2025-07-08,3,Oleiros,25.8,37.0,1.8,1.25,E,0.1,10.08,51.12,90.76,5.24,5.73,0.6,5.73,,,,,,,,,,,,27.84
2025-07-08,4,Oleiros,24.5,40.0,2.3,0.7,E,0.1,10.27,54.41,90.58,5.23,5.6,0.57,5.6,,,,,,,,,,,,26.94
2025-07-08,5,Oleiros,23.6,42.0,4.6,0.86,NE,2.65,10.14,52.07,90.71,5.98,6.27,0.7,6.27,,,,,,,,,,,,27.15
2025-07-08,6,Oleiros,24.4,40.0,3.6,1.03,E,76.5,9.93,51.24,90.91,5.85,6.21,0.69,6.21,,,,,,,,,,,,28.08
2025-07-08,7,Oleiros,24.8,41.0,3.7,0.1,E,628.2,9.66,50.71,91.17,6.1,6.46,0.74,6.46,,,,,,,,,,,,28.08
2025-07-08,8,Oleiros,25.6,40.0,4.5,0.78,NE,1404.0,9.53,46.56,91.29,6.47,6.88,0.83,6.88,,,,,,,,,,,,28.66
2025-07-08,9,Oleiros,27.3,36.0,4.9,0.1,E,2152.7,9.26,39.69,91.55,6.85,7.47,0.96,7.47,,,,,,,,,,,,28.66
2025-07-08,10,Oleiros,29.0,33.0,4.2,0.45,E,2391.9,9.17,35.76,91.64,6.69,7.51,0.96,7.51,,,,,,,,,,,,29.1
2025-07-08,11,Oleiros,30.7,31.0,3.5,1.35,E,2729.1,8.56,32.69,92.23,7.02,7.99,1.08,7.99,,,,,,,,,,,,30.44
2025-07-08,12,Oleiros,32.6,28.0,2.4,1.25,E,3175.1,8.15,29.81,92.63,7.03,8.22,1.13,8.22,74.49,10.46,-27.35,74.49,29.18,0.84,52.35,2.34,0.12,2.34,12.0,31.09
2025-07-08,13,Oleiros,34.4,26.0,2.1,0.65,E,3211.3,7.766,26.25,93.01,7.3,8.68,1.25,8.68,,,,,,,,,,,,31.73
2025-07-08,14,Oleiros,35.2,25.0,1.5,0.64,SE,2966.2,7.526,25.86,93.24,7.32,8.79,1.27,8.79,,,,,,,,,,,,32.17
2025-07-08,15,Oleiros,36.2,24.0,3.0,0.77,SE,2767.2,7.284,20.62,93.48,8.17,9.84,1.56,9.84,,,,,,,,,,,,29.69
2025-07-08,16,Oleiros,36.6,23.0,1.3,0.8,S,2562.2,6.837,21.96,93.93,7.97,10.45,1.73,10.45,,,,,,,,,,,,18.89
2025-07-08,17,Oleiros,36.5,23.0,3.2,0.1,SW,1703.7,6.791,18.59,93.97,8.83,11.5,2.05,11.5,,,,,,,,,,,,17.96
2025-07-08,18,Oleiros,36.3,22.0,2.2,1.5,SW,1482.7,6.826,20.15,93.94,8.35,10.86,1.85,10.86,,,,,,,,,,,,19.06
2025-07-08,19,Oleiros,35.1,27.0,3.5,0.01,W,627.8,6.885,21.83,93.88,8.85,11.04,1.91,11.04,,,,,,,,,,,,18.17
2025-07-08,20,Oleiros,32.2,36.0,3.8,0.01,NW,150.1,6.955,30.15,93.81,8.9,10.36,1.71,10.36,,,,,,,,,,,,17.48
2025-07-08,21,Oleiros,29.7,42.0,3.9,0.1,W,0.6,7.107,37.72,93.66,8.76,9.8,1.54,9.8,,,,,,,,,,,,16.53
2025-07-08,22,Oleiros,27.8,46.0,3.3,0.01,NW,0.2,7.301,44.98,93.47,8.27,9.11,1.36,9.11,,,,,,,,,,,,15.34
2025-07-08,23,Oleiros,26.5,48.0,2.7,2.85,W,0.39,7.487,51.71,93.28,7.82,8.36,1.17,8.36,,,,,,,,,,,,17.47
2025-07-09,0,Oleiros,25.2,54.0,1.7,1.03,NW,0.1,7.718,65.0,93.05,7.2,7.12,0.88,7.12,,,,,,,,,,,,18.18
2025-07-09,1,Oleiros,24.6,55.0,1.8,0.01,SW,0.1,7.945,66.73,92.83,7.02,6.91,0.83,6.91,,,,,,,,,,,,17.69
2025-07-09,2,Oleiros,22.6,63.0,1.2,0.01,W,0.35,8.22,82.73,92.56,6.55,6.22,0.69,6.22,,,,,,,,,,,,16.36
2025-07-09,3,Oleiros,21.4,68.0,0.8,0.13,SW,0.97,8.55,94.09,92.24,6.14,5.71,0.59,5.71,,,,,,,,,,,,15.24
2025-07-09,4,Oleiros,20.2,73.0,1.18,0.01,---,0.3,8.89,100.7,91.91,5.97,5.42,0.54,5.42,,,,,,,,,,,,14.55
2025-07-09,5,Oleiros,19.0,80.0,1.21,0.35,---,0.6,9.27,114.82,91.54,5.68,4.99,0.47,4.99,,,,,,,,,,,,14.04
2025-07-09,6,Oleiros,18.4,83.0,1.11,0.2,---,77.0,9.69,121.54,91.14,5.33,4.64,0.41,4.64,,,,,,,,,,,,13.21
2025-07-09,7,Oleiros,19.8,78.0,1.54,0.9,---,603.8,9.94,107.26,90.9,5.27,4.68,0.42,4.68,,,,,,,,,,,,14.01
2025-07-09,8,Oleiros,21.7,69.0,1.3,0.77,SW,1388.3,9.92,89.95,90.92,5.22,4.88,0.45,4.88,,,,,,,,,,,,14.0
2025-07-09,9,Oleiros,23.4,65.0,1.8,0.4,S,2161.6,9.7,78.28,91.13,5.51,5.3,0.52,5.3,,,,,,,,,,,,14.3
2025-07-09,10,Oleiros,25.5,56.0,1.3,0.3,S,2390.6,9.63,65.79,91.19,5.43,5.53,0.56,5.53,,,,,,,,,,,,14.15
2025-07-09,11,Oleiros,28.2,46.0,2.0,0.1,S,2635.5,8.77,47.4,92.03,6.33,6.93,0.84,6.93,,,,,,,,,,,,12.9
2025-07-09,12,Oleiros,29.9,38.0,2.6,0.15,S,3059.0,8.11,36.54,92.67,7.14,8.26,1.14,8.26,69.66,9.29,-33.64,69.66,35.78,0.71,14.44,0.52,0.01,0.52,12.0,11.8
2025-07-09,13,Oleiros,31.3,33.0,2.3,0.01,S,3145.7,7.866,31.61,92.91,7.27,8.82,1.28,8.82,,,,,,,,,,,,11.16
2025-07-09,14,Oleiros,31.9,32.0,2.9,0.1,SW,2960.2,7.377,28.6,93.39,8.02,9.79,1.54,9.79,,,,,,,,,,,,10.62
2025-07-09,15,Oleiros,32.6,29.0,4.3,0.16,SW,2837.3,7.258,23.8,93.51,8.75,10.94,1.88,10.94,,,,,,,,,,,,10.01
2025-07-09,16,Oleiros,32.9,29.0,2.9,0.85,SW,2570.6,6.905,25.32,93.86,8.56,10.78,1.83,10.78,,,,,,,,,,,,10.06
2025-07-09,17,Oleiros,32.6,31.0,4.0,0.47,W,2209.9,6.998,25.21,93.77,8.93,10.9,1.87,10.9,,,,,,,,,,,,10.43
2025-07-09,18,Oleiros,31.1,38.0,4.8,0.2,W,1556.2,7.112,29.01,93.65,9.16,10.78,1.83,10.78,,,,,,,,,,,,9.13
2025-07-09,19,Oleiros,29.3,43.0,4.5,0.01,W,689.6,7.236,35.05,93.53,8.86,10.02,1.61,10.02,,,,,,,,,,,,9.13
2025-07-09,20,Oleiros,26.7,53.0,3.7,0.01,NW,165.5,7.423,47.77,93.35,8.3,8.81,1.28,8.81,,,,,,,,,,,,9.13
2025-07-09,21,Oleiros,24.7,58.0,2.9,0.01,NW,0.7,7.582,57.73,93.19,7.8,8.03,1.09,8.03,,,,,,,,,,,,9.04
2025-07-09,22,Oleiros,23.6,60.0,3.1,0.01,NW,0.1,7.853,61.22,92.92,7.59,7.71,1.01,7.71,,,,,,,,,,,,9.04
2025-07-09,23,Oleiros,22.8,62.0,0.9,0.25,SW,0.1,8.21,66.9,92.57,6.47,6.91,0.83,6.91,,,,,,,,,,,,6.44
2025-07-10,0,Oleiros,20.1,74.0,0.1,0.01,W,8.47,8.59,89.44,92.2,5.89,5.96,0.64,5.96,,,,,,,,,,,,5.42
2025-07-10,1,Oleiros,18.3,83.0,1.1,0.01,W,0.9,9.02,96.52,91.78,5.84,5.59,0.57,5.59,,,,,,,,,,,,5.42
2025-07-10,2,Oleiros,17.0,87.0,1.9,0.2,W,0.1,9.47,103.54,91.35,5.72,5.31,0.52,5.31,,,,,,,,,,,,5.61
2025-07-10,3,Oleiros,16.5,89.0,0.91,0.1,---,3.8,10.01,111.83,90.83,5.05,4.63,0.41,4.63,,,,,,,,,,,,5.58
2025-07-10,4,Oleiros,15.8,92.0,2.1,0.1,W,5.1,10.55,116.01,90.32,4.99,4.48,0.39,4.48,,,,,,,,,,,,5.67
2025-07-10,5,Oleiros,15.4,94.0,1.05,0.2,---,1.85,11.04,122.93,89.85,4.43,3.92,0.31,3.92,,,,,,,,,,,,5.52
2025-07-10,6,Oleiros,14.8,96.0,0.92,0.1,---,82.3,11.59,127.7,89.33,4.08,3.55,0.26,3.55,,,,,,,,,,,,5.42
2025-07-10,7,Oleiros,15.5,97.0,0.2,0.2,SW,643.8,11.62,124.17,89.31,3.92,3.49,0.25,3.49,,,,,,,,,,,,4.72
2025-07-10,8,Oleiros,16.0,95.0,2.8,0.1,W,947.4,11.71,105.98,89.22,4.42,4.2,0.35,4.2,,,,,,,,,,,,4.05
2025-07-10,9,Oleiros,17.5,87.0,2.8,0.01,W,1987.6,11.96,83.17,88.99,4.27,4.39,0.37,4.39,,,,,,,,,,,,3.66
2025-07-10,10,Oleiros,19.9,75.0,2.8,0.01,SW,2287.6,11.88,62.07,89.06,4.32,5.03,0.47,5.03,,,,,,,,,,,,3.37
2025-07-10,11,Oleiros,22.1,66.0,2.8,0.6,W,2692.6,10.84,54.68,90.04,4.97,6.0,0.65,6.0,,,,,,,,,,,,3.87
2025-07-10,12,Oleiros,24.6,57.0,3.9,0.01,SW,3111.3,9.85,41.89,90.98,6.01,8.36,1.17,8.36,66.23,8.4,-28.79,66.23,40.76,0.67,14.38,0.5,0.01,0.5,12.0,3.73
2025-07-10,13,Oleiros,25.6,52.0,3.0,0.01,SW,3186.8,9.23,39.07,91.58,6.25,9.64,1.5,9.64,,,,,,,,,,,,3.73
2025-07-10,14,Oleiros,27.1,46.0,3.2,1.1,SW,3026.0,8.79,36.59,92.01,6.7,9.69,1.52,9.69,,,,,,,,,,,,4.73
2025-07-10,15,Oleiros,27.9,40.0,3.7,2.9,W,2921.9,8.31,36.19,92.47,7.34,9.05,1.34,9.05,,,,,,,,,,,,7.47
2025-07-10,16,Oleiros,28.5,37.0,3.5,0.01,W,2549.6,7.849,32.89,92.93,7.75,10.32,1.69,10.32,,,,,,,,,,,,6.63
2025-07-10,17,Oleiros,28.7,36.0,3.9,0.3,W,2153.0,7.873,31.24,92.9,7.88,10.78,1.83,10.78,,,,,,,,,,,,6.46
2025-07-10,18,Oleiros,27.5,45.0,4.7,0.1,W,1601.2,7.969,36.41,92.81,8.09,9.93,1.58,9.93,,,,,,,,,,,,6.36
2025-07-10,19,Oleiros,25.3,52.0,4.4,0.3,NW,714.0,8.1,45.47,92.68,7.83,8.77,1.27,8.77,,,,,,,,,,,,6.65
2025-07-10,20,Oleiros,21.8,61.0,4.7,0.2,NW,166.6,8.23,58.62,92.55,7.81,7.97,1.07,7.97,,,,,,,,,,,,6.84
2025-07-10,21,Oleiros,19.5,68.0,4.7,0.3,NW,0.5,8.54,70.4,92.25,7.48,7.24,0.9,7.24,,,,,,,,,,,,7.13
2025-07-10,22,Oleiros,18.1,74.0,3.9,0.2,NW,8.21,8.93,82.64,91.87,6.81,6.38,0.72,6.38,,,,,,,,,,,,7.32
2025-07-10,23,Oleiros,17.1,78.0,4.0,0.2,NW,0.4,9.39,89.69,91.43,6.43,5.91,0.63,5.91,,,,,,,,,,,,7.27
2025-07-11,0,Oleiros,16.5,80.0,3.2,0.25,NW,0.4,9.89,120.36,90.94,5.77,4.09,0.33,4.09,,,,,,,,,,,,7.51
2025-07-11,1,Oleiros,16.0,82.0,3.4,0.3,NW,1.6,10.44,126.06,90.42,5.4,3.75,0.28,3.75,,,,,,,,,,,,7.8
2025-07-11,2,Oleiros,15.3,84.0,2.6,0.1,W,1.9,10.98,135.23,89.91,4.82,3.23,0.22,3.23,,,,,,,,,,,,7.7
2025-07-11,3,Oleiros,15.0,87.0,2.0,0.35,W,0.6,11.51,147.41,89.41,4.36,2.79,0.17,2.79,,,,,,,,,,,,7.95
2025-07-11,4,Oleiros,15.5,86.0,1.7,0.67,W,0.5,11.89,147.19,89.05,4.08,2.56,0.14,2.56,,,,,,,,,,,,8.52
2025-07-11,5,Oleiros,16.2,86.0,1.8,0.1,W,0.7,11.95,145.08,89.0,4.07,2.56,0.14,2.56,,,,,,,,,,,,8.42
2025-07-11,6,Oleiros,16.4,89.0,1.7,0.3,W,25.0,11.94,155.03,89.01,4.05,2.49,0.14,2.49,,,,,,,,,,,,8.62
2025-07-11,7,Oleiros,16.1,94.0,1.5,0.1,W,154.6,11.98,174.4,88.97,3.99,2.35,0.12,2.35,,,,,,,,,,,,8.52
2025-07-11,8,Oleiros,16.2,99.0,1.6,0.2,SW,428.7,12.32,198.44,88.65,3.83,2.13,0.1,2.13,,,,,,,,,,,,8.62
2025-07-11,9,Oleiros,17.4,95.0,1.8,0.29,W,954.9,12.81,177.89,88.2,3.63,2.02,0.09,2.02,,,,,,,,,,,,8.9
2025-07-11,10,Oleiros,19.0,81.0,2.7,0.2,SW,1116.7,12.42,123.46,88.56,4.0,2.62,0.15,2.62,,,,,,,,,,,,9.09
2025-07-11,11,Oleiros,18.8,84.0,2.0,0.43,W,960.3,11.84,134.84,89.1,4.17,2.71,0.16,2.71,,,,,,,,,,,,8.92
2025-07-11,12,Oleiros,19.6,83.0,2.9,0.2,SW,1421.8,12.7,126.35,88.3,3.89,2.5,0.14,2.5,34.69,4.75,-32.92,34.69,103.72,0.01,6.72,0.01,0.0,0.01,12.0,9.11
2025-07-11,13,Oleiros,19.8,84.0,2.6,0.1,SW,1310.9,11.81,130.31,89.13,4.31,2.85,0.17,2.85,,,,,,,,,,,,9.2
2025-07-11,14,Oleiros,18.3,97.0,3.1,1.1,W,824.5,12.54,185.89,88.45,4.01,2.31,0.12,2.31,,,,,,,,,,,,9.2
2025-07-11,15,Oleiros,18.5,96.0,2.3,0.17,SW,830.7,11.77,169.04,89.17,4.27,2.64,0.15,2.64,,,,,,,,,,,,6.47
2025-07-11,16,Oleiros,20.4,81.0,2.8,0.5,W,2094.5,11.05,113.9,89.84,4.83,3.43,0.24,3.43,,,,,,,,,,,,6.96
2025-07-11,17,Oleiros,21.8,70.0,2.6,0.2,W,1372.4,10.99,90.55,89.9,4.82,3.73,0.28,3.73,,,,,,,,,,,,6.86
