data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_12h,dmc_12h,dc_12h,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,gap_detectado,dias_gap,hora_dados_12h
2025-02-26,10,Ferreira do Zêzere,11.87,65.2,1.32,0.0,NE,,10.13,16.01,85.66,7.06,17.3,,,,,,,,90.72,5.04,4.76,0.43,38.81,False,0,12
2025-02-26,11,Ferreira do Zêzere,13.36,57.5,1.14,0.0,E,,9.82,15.56,85.66,7.06,17.3,,,,,,,,91.01,5.21,5.0,0.47,41.29,False,0,12
2025-02-26,12,Ferreira do Zêzere,14.4,51.8,0.74,0.0,SE,,9.69,15.28,85.66,7.06,17.3,85.66,15.61,2.38,7.05,1.69,0.07,16.78,91.14,5.2,5.04,0.48,42.13,False,0,12
2025-02-26,13,Ferreira do Zêzere,15.02,48.8,0.57,0.0,SW,,9.0,14.89,85.66,7.06,17.3,,,,,,,,91.8,5.66,5.53,0.56,46.52,False,0,12
2025-02-26,14,Ferreira do Zêzere,15.56,47.7,0.73,0.0,SW,,8.62,14.69,85.66,7.06,17.3,,,,,,,,92.17,6.02,5.89,0.63,49.79,False,0,12
2025-02-26,15,Ferreira do Zêzere,15.55,47.2,1.06,0.0,S,,8.56,14.61,85.66,7.06,17.3,,,,,,,,92.23,6.17,6.04,0.66,51.11,False,0,12
2025-02-26,16,Ferreira do Zêzere,15.24,46.2,1.46,0.0,SW,,8.38,14.51,85.66,7.06,17.3,,,,,,,,92.41,6.45,6.3,0.71,53.45,False,0,12
2025-02-26,17,Ferreira do Zêzere,14.06,54.6,1.58,0.0,SW,,8.15,15.56,85.66,7.06,17.3,,,,,,,,92.63,6.7,6.43,0.73,53.76,False,0,12
2025-02-26,18,Ferreira do Zêzere,12.59,63.5,1.49,0.0,W,,7.851,15.74,85.66,7.06,17.3,,,,,,,,92.92,6.95,6.55,0.76,53.97,False,0,12
2025-02-26,19,Ferreira do Zêzere,10.78,73.5,1.98,0.0,NW,,7.999,17.22,85.66,7.06,17.3,,,,,,,,92.78,6.98,6.49,0.74,52.63,False,0,12
2025-02-27,11,Ferreira do Zêzere,10.97,79.2,4.99,0.29,SE,,10.66,19.3,83.08,7.41,19.06,,,,,,,,90.21,5.64,5.45,0.55,45.26,False,1,12
2025-02-27,12,Ferreira do Zêzere,11.44,80.4,5.5,0.03,SE,,12.87,19.49,83.08,7.41,19.06,83.08,18.55,2.14,7.52,1.45,0.05,16.09,88.14,4.3,4.12,0.33,34.58,False,1,12
2025-03-01,12,Ferreira do Zêzere,14.29,70.0,3.73,0.03,E,,18.31,18.44,83.13,8.2,21.34,83.13,18.5,1.97,8.36,1.36,0.05,16.47,83.29,2.01,1.59,0.06,18.52,False,2,12
2025-03-01,13,Ferreira do Zêzere,14.66,69.8,3.32,0.08,E,,16.53,18.44,83.13,8.2,21.34,,,,,,,,84.84,2.42,2.19,0.11,22.37,False,2,12
2025-03-01,14,Ferreira do Zêzere,15.22,67.6,3.0,0.17,E,,15.61,18.18,83.13,8.2,21.34,,,,,,,,85.66,2.67,2.53,0.14,24.81,False,2,12
2025-03-01,17,Ferreira do Zêzere,12.97,70.1,3.06,0.34,NE,,14.07,18.44,83.13,8.2,21.34,,,,,,,,87.05,3.25,3.22,0.22,29.69,False,2,12
2025-03-01,18,Ferreira do Zêzere,12.35,70.0,2.11,0.16,NE,,13.98,18.44,83.13,8.2,21.34,,,,,,,,87.13,3.14,3.07,0.2,28.52,False,2,12
2025-03-01,19,Ferreira do Zêzere,11.32,71.4,2.18,0.01,NE,,14.01,18.44,83.13,8.2,21.34,,,,,,,,87.1,3.14,3.06,0.2,28.26,False,2,12
2025-03-01,20,Ferreira do Zêzere,10.35,71.9,2.75,0.0,NE,,14.08,18.44,83.13,8.2,21.34,,,,,,,,87.04,3.2,3.12,0.2,28.62,False,2,12
2025-03-01,21,Ferreira do Zêzere,9.59,70.7,3.19,0.0,E,,14.26,18.44,83.13,8.2,21.34,,,,,,,,86.87,3.2,3.1,0.2,28.49,False,2,12
2025-03-01,22,Ferreira do Zêzere,8.83,72.8,2.99,0.0,NE,,14.36,18.46,83.13,8.2,21.34,,,,,,,,86.78,3.12,3.0,0.19,27.64,False,2,12
2025-03-01,23,Ferreira do Zêzere,8.5,74.5,3.48,0.04,NE,,14.43,18.73,83.13,8.2,21.34,,,,,,,,86.72,3.17,3.05,0.2,27.97,False,2,12
2025-03-02,0,Ferreira do Zêzere,8.49,74.9,3.68,0.15,NE,,14.52,18.77,83.18,8.69,22.76,,,,,,,,86.64,3.17,3.17,0.21,29.59,False,1,12
2025-03-02,1,Ferreira do Zêzere,8.32,74.8,3.72,0.06,NE,,14.6,18.78,83.18,8.69,22.76,,,,,,,,86.57,3.14,3.13,0.21,29.32,False,1,12
2025-03-02,2,Ferreira do Zêzere,8.53,72.5,3.89,0.02,NE,,14.57,18.43,83.18,8.69,22.76,,,,,,,,86.59,3.18,3.19,0.21,29.79,False,1,12
2025-03-02,3,Ferreira do Zêzere,8.57,71.3,4.17,0.0,NE,,14.58,18.39,83.18,8.69,22.76,,,,,,,,86.58,3.22,3.24,0.22,30.21,False,1,12
2025-03-02,4,Ferreira do Zêzere,8.57,70.4,4.59,0.0,NE,,14.54,18.39,83.18,8.69,22.76,,,,,,,,86.62,3.31,3.35,0.23,31.04,False,1,12
2025-03-02,5,Ferreira do Zêzere,8.2,71.7,5.09,0.0,E,,14.7,18.39,83.18,8.69,22.76,,,,,,,,86.48,3.32,3.36,0.23,31.08,False,1,12
2025-03-02,6,Ferreira do Zêzere,7.91,72.0,5.34,0.01,E,,15.18,18.43,83.18,8.69,22.76,,,,,,,,86.04,3.17,3.16,0.21,29.56,False,1,12
2025-03-02,7,Ferreira do Zêzere,7.68,72.8,5.3,0.13,E,,17.63,18.56,83.18,8.69,22.76,,,,,,,,83.88,2.35,2.11,0.1,21.89,False,1,12
2025-03-02,8,Ferreira do Zêzere,7.74,72.6,5.27,0.21,E,,17.29,18.53,83.18,8.69,22.76,,,,,,,,84.18,2.44,2.23,0.11,22.75,False,1,12
2025-03-02,9,Ferreira do Zêzere,8.44,72.1,4.61,0.44,E,,16.85,18.39,83.18,8.69,22.76,,,,,,,,84.56,2.49,2.3,0.12,23.29,False,1,12
2025-03-02,10,Ferreira do Zêzere,8.87,75.5,5.67,0.03,E,,16.49,18.84,83.18,8.69,22.76,,,,,,,,84.88,2.74,2.63,0.15,25.64,False,1,12
2025-03-02,11,Ferreira do Zêzere,9.05,74.5,6.54,0.02,E,,16.27,18.67,83.18,8.69,22.76,,,,,,,,85.07,2.94,2.89,0.18,27.57,False,1,12
2025-03-02,12,Ferreira do Zêzere,9.58,73.1,6.4,0.0,E,,15.76,18.4,83.18,8.69,22.76,83.18,18.44,2.27,8.89,1.91,0.09,20.16,85.53,3.11,3.11,0.2,29.28,False,1,12
2025-03-02,13,Ferreira do Zêzere,10.29,71.1,5.81,0.0,E,,15.48,18.39,83.18,8.69,22.76,,,,,,,,85.78,3.12,3.14,0.21,29.62,False,1,12
2025-03-02,14,Ferreira do Zêzere,9.38,77.1,5.3,0.06,E,,15.44,19.05,83.18,8.69,22.76,,,,,,,,85.81,3.06,3.04,0.19,28.67,False,1,12
2025-03-02,15,Ferreira do Zêzere,8.65,79.3,4.56,0.09,E,,15.39,19.49,83.18,8.69,22.76,,,,,,,,85.86,2.97,2.91,0.18,27.62,False,1,12
2025-03-02,16,Ferreira do Zêzere,8.46,79.8,4.5,0.11,E,,15.26,19.6,83.18,8.69,22.76,,,,,,,,85.97,3.01,2.96,0.19,27.95,False,1,12
2025-03-02,17,Ferreira do Zêzere,8.23,81.3,4.23,0.31,E,,15.29,19.9,83.18,8.69,22.76,,,,,,,,85.95,2.95,2.89,0.18,27.39,False,1,12
2025-03-14,8,Ferreira do Zêzere,6.85,72.0,3.74,0.0,NE,,17.94,17.15,86.11,7.27,17.02,,,,,,,,83.61,2.1,1.41,0.05,15.98,True,12,12
2025-03-14,9,Ferreira do Zêzere,8.48,65.3,3.91,0.0,NE,,17.19,16.18,86.11,7.27,17.02,,,,,,,,84.26,2.31,1.75,0.07,18.0,True,12,12
2025-03-14,10,Ferreira do Zêzere,10.82,57.1,3.6,0.0,NE,,16.0,15.05,86.11,7.27,17.02,,,,,,,,85.31,2.62,2.22,0.11,21.23,True,12,12
2025-03-14,11,Ferreira do Zêzere,11.95,52.2,3.36,0.0,NE,,15.16,15.05,86.11,7.27,17.02,,,,,,,,86.06,2.87,2.58,0.15,23.82,True,12,12
2025-03-14,12,Ferreira do Zêzere,12.89,46.7,3.53,0.0,N,,14.62,14.61,86.11,7.27,17.02,86.11,15.1,2.92,7.24,2.4,0.13,21.14,86.55,3.1,2.9,0.18,26.35,True,12,12
2025-03-14,13,Ferreira do Zêzere,13.31,44.8,4.09,0.0,N,,13.66,14.32,86.11,7.27,17.02,,,,,,,,87.42,3.61,3.51,0.25,30.97,True,12,12
2025-03-14,14,Ferreira do Zêzere,13.63,40.5,4.51,0.0,N,,12.86,13.71,86.11,7.27,17.02,,,,,,,,88.15,4.1,4.08,0.33,35.68,True,12,12
2025-03-14,15,Ferreira do Zêzere,13.5,38.5,4.7,0.0,N,,12.01,13.44,86.11,7.27,17.02,,,,,,,,88.94,4.63,4.66,0.42,40.49,True,12,12
2025-03-14,16,Ferreira do Zêzere,13.26,38.9,4.93,0.0,NW,,11.56,13.53,86.11,7.27,17.02,,,,,,,,89.36,4.98,5.01,0.47,43.35,True,12,12
2025-03-14,17,Ferreira do Zêzere,12.33,45.7,5.07,0.0,NW,,11.01,14.54,86.11,7.27,17.02,,,,,,,,89.88,5.4,5.36,0.53,45.7,True,12,12
2025-03-14,18,Ferreira do Zêzere,10.85,52.0,4.81,0.0,NW,,11.1,15.05,86.11,7.27,17.02,,,,,,,,89.8,5.27,5.14,0.49,43.21,True,12,12
2025-03-14,19,Ferreira do Zêzere,9.33,62.4,4.19,0.0,NW,,11.08,15.76,86.11,7.27,17.02,,,,,,,,89.81,5.12,4.9,0.45,40.47,True,12,12
2025-03-14,20,Ferreira do Zêzere,8.22,70.2,3.65,0.0,NW,,11.31,16.81,86.11,7.27,17.02,,,,,,,,89.6,4.83,4.56,0.4,37.26,True,12,12
2025-03-14,21,Ferreira do Zêzere,7.21,74.8,2.98,0.0,NW,,11.52,17.49,86.11,7.27,17.02,,,,,,,,89.4,4.54,4.23,0.35,34.5,True,12,12
2025-03-15,10,Ferreira do Zêzere,11.02,72.3,1.77,0.06,W,,15.13,17.38,84.84,7.96,19.03,,,,,,,,86.09,2.66,2.36,0.12,22.68,False,1,12
2025-03-15,11,Ferreira do Zêzere,11.7,72.6,2.17,0.12,W,,14.61,17.37,84.84,7.96,19.03,,,,,,,,86.56,2.9,2.67,0.15,24.79,False,1,12
2025-03-15,12,Ferreira do Zêzere,12.79,71.0,2.6,0.09,W,,14.56,17.04,84.84,7.96,19.03,84.84,16.54,2.33,7.94,1.82,0.08,18.53,86.6,2.98,2.79,0.17,25.76,False,1,12
2025-03-15,13,Ferreira do Zêzere,13.21,69.0,2.96,0.14,W,,13.36,16.72,84.84,7.96,19.03,,,,,,,,87.69,3.55,3.47,0.25,30.88,False,1,12
2025-03-19,11,Ferreira do Zêzere,15.3,70.5,8.85,0.22,SE,,22.08,16.7,84.89,8.87,21.56,,,,,,,,80.11,1.79,1.29,0.04,17.33,False,4,12
2025-03-19,12,Ferreira do Zêzere,15.69,68.2,8.87,0.12,SE,,20.76,16.43,84.89,8.87,21.56,84.89,16.48,3.22,8.85,3.12,0.2,28.54,81.21,2.02,1.7,0.07,19.73,False,4,12
2025-03-19,13,Ferreira do Zêzere,16.58,65.1,9.64,0.07,SE,,19.43,16.43,84.89,8.87,21.56,,,,,,,,82.33,2.4,2.28,0.12,23.77,False,4,12
2025-03-19,14,Ferreira do Zêzere,17.41,61.3,9.61,0.05,SE,,18.34,16.34,84.89,8.87,21.56,,,,,,,,83.27,2.7,2.72,0.16,27.15,False,4,12
2025-03-19,15,Ferreira do Zêzere,17.43,59.8,9.18,0.03,SE,,17.64,16.14,84.89,8.87,21.56,,,,,,,,83.87,2.86,2.94,0.18,28.89,False,4,12
2025-03-19,16,Ferreira do Zêzere,17.24,56.5,9.21,0.07,SE,,17.18,15.72,84.89,8.87,21.56,,,,,,,,84.27,3.02,3.16,0.21,30.79,False,4,12
2025-03-19,17,Ferreira do Zêzere,17.01,55.9,8.83,0.05,SE,,16.72,15.68,84.89,8.87,21.56,,,,,,,,84.68,3.13,3.3,0.22,31.9,False,4,12
2025-03-19,18,Ferreira do Zêzere,16.52,57.3,8.51,0.01,SE,,16.41,15.93,84.89,8.87,21.56,,,,,,,,84.95,3.19,3.37,0.23,32.33,False,4,12
2025-03-19,19,Ferreira do Zêzere,15.91,62.9,8.83,0.01,SE,,16.27,16.43,84.89,8.87,21.56,,,,,,,,85.07,3.3,3.46,0.24,32.76,False,4,12
2025-03-19,20,Ferreira do Zêzere,15.85,63.6,8.83,0.04,SE,,16.09,16.43,84.89,8.87,21.56,,,,,,,,85.23,3.37,3.54,0.26,33.41,False,4,12
2025-03-19,21,Ferreira do Zêzere,16.26,60.1,8.97,0.31,SE,,15.92,16.33,84.89,8.87,21.56,,,,,,,,85.38,3.47,3.69,0.27,34.79,False,4,12
2025-03-19,22,Ferreira do Zêzere,15.7,65.7,10.3,0.09,SE,,15.6,16.43,84.89,8.87,21.56,,,,,,,,85.67,3.86,4.1,0.33,37.97,False,4,12
2025-03-19,23,Ferreira do Zêzere,15.67,64.0,10.99,0.11,SE,,15.32,16.43,84.89,8.87,21.56,,,,,,,,85.92,4.14,4.43,0.38,40.89,False,4,12
2025-03-24,9,Ferreira do Zêzere,9.91,79.5,3.86,0.0,N,,19.83,18.68,84.93,9.72,23.83,,,,,,,,81.99,1.72,1.23,0.04,17.4,False,5,12
2025-03-24,10,Ferreira do Zêzere,11.92,74.9,4.68,0.0,N,,18.35,17.73,84.93,9.72,23.83,,,,,,,,83.26,2.1,1.91,0.09,21.58,False,5,12
2025-03-24,11,Ferreira do Zêzere,13.64,69.0,4.9,0.0,N,,17.39,16.65,84.93,9.72,23.83,,,,,,,,84.09,2.37,2.34,0.12,24.85,False,5,12
2025-03-24,12,Ferreira do Zêzere,14.24,67.5,4.97,0.0,N,,16.68,16.37,84.93,9.72,23.83,84.93,16.43,2.67,9.71,2.61,0.15,25.88,84.71,2.59,2.66,0.15,27.31,False,5,12
2025-03-24,13,Ferreira do Zêzere,14.92,64.8,4.9,0.07,N,,15.34,16.37,84.93,9.72,23.83,,,,,,,,85.9,3.04,3.28,0.22,32.4,False,5,12
2025-03-24,14,Ferreira do Zêzere,15.4,62.7,4.91,0.08,NW,,14.66,16.37,84.93,9.72,23.83,,,,,,,,86.51,3.31,3.65,0.27,35.61,False,5,12
2025-03-24,15,Ferreira do Zêzere,15.29,63.7,4.8,0.03,NW,,14.07,16.37,84.93,9.72,23.83,,,,,,,,87.05,3.55,3.94,0.31,38.08,False,5,12
2025-03-24,16,Ferreira do Zêzere,15.03,65.2,4.87,0.09,NW,,13.96,16.37,84.93,9.72,23.83,,,,,,,,87.15,3.61,4.01,0.32,38.56,False,5,12
2025-03-24,17,Ferreira do Zêzere,13.92,68.9,4.94,0.01,NW,,13.76,16.6,84.93,9.72,23.83,,,,,,,,87.33,3.72,4.1,0.33,39.13,False,5,12
2025-03-24,18,Ferreira do Zêzere,12.99,72.9,4.66,0.0,NW,,13.69,17.3,84.93,9.72,23.83,,,,,,,,87.39,3.7,4.05,0.32,38.41,False,5,12
2025-03-24,19,Ferreira do Zêzere,11.71,80.4,4.21,0.0,NW,,13.9,18.74,84.93,9.72,23.83,,,,,,,,87.2,3.52,3.79,0.29,35.95,False,5,12
2025-03-25,9,Ferreira do Zêzere,12.34,75.7,1.78,0.0,NE,,19.7,17.35,85.88,11.2,26.64,,,,,,,,82.1,1.57,1.2,0.04,18.43,False,1,12
2025-03-25,10,Ferreira do Zêzere,15.07,67.4,1.83,0.0,NE,,17.51,15.88,85.88,11.2,26.64,,,,,,,,83.98,2.0,2.05,0.1,24.17,False,1,12
2025-03-25,11,Ferreira do Zêzere,16.4,59.3,1.72,0.0,NE,,15.98,15.31,85.88,11.2,26.64,,,,,,,,85.33,2.39,2.7,0.16,29.59,False,1,12
2025-03-25,12,Ferreira do Zêzere,17.28,52.7,1.43,0.0,NE,,14.87,14.94,85.88,11.2,26.64,85.88,15.36,2.54,11.18,2.71,0.16,28.41,86.32,2.7,3.2,0.21,34.21,False,1,12
2025-03-25,13,Ferreira do Zêzere,17.92,49.8,1.8,0.0,NE,,13.58,14.5,85.88,11.2,26.64,,,,,,,,87.49,3.25,3.99,0.32,41.61,False,1,12
2025-03-25,14,Ferreira do Zêzere,18.74,45.4,2.05,0.01,N,,12.47,13.8,85.88,11.2,26.64,,,,,,,,88.51,3.81,4.78,0.43,49.59,False,1,12
2025-03-25,15,Ferreira do Zêzere,18.77,45.2,2.3,0.0,N,,11.82,13.75,85.88,11.2,26.64,,,,,,,,89.12,4.21,5.29,0.52,54.81,False,1,12
2025-03-25,16,Ferreira do Zêzere,18.53,47.7,2.61,0.0,NW,,11.44,14.12,85.88,11.2,26.64,,,,,,,,89.48,4.5,5.63,0.58,58.13,False,1,12
2025-03-25,17,Ferreira do Zêzere,17.69,53.8,3.01,0.0,NW,,11.15,15.0,85.88,11.2,26.64,,,,,,,,89.75,4.78,5.89,0.63,60.43,False,1,12
2025-03-25,18,Ferreira do Zêzere,16.31,59.7,2.82,0.0,NW,,11.2,15.31,85.88,11.2,26.64,,,,,,,,89.7,4.7,5.73,0.6,58.15,False,1,12
2025-03-25,19,Ferreira do Zêzere,13.76,71.1,2.98,0.0,NW,,11.23,16.57,85.88,11.2,26.64,,,,,,,,89.67,4.72,5.63,0.58,56.24,False,1,12
2025-03-25,20,Ferreira do Zêzere,11.89,79.9,2.69,0.0,NW,,11.46,18.19,85.88,11.2,26.64,,,,,,,,89.46,4.51,5.31,0.52,52.46,False,1,12
2025-03-25,21,Ferreira do Zêzere,10.99,84.7,2.16,0.0,NW,,11.57,19.24,85.88,11.2,26.64,,,,,,,,89.35,4.33,5.06,0.48,49.78,False,1,12
2025-03-26,8,Ferreira do Zêzere,11.17,84.0,1.44,0.0,N,,13.82,18.96,85.93,12.48,29.43,,,,,,,,87.27,3.1,3.78,0.29,39.64,False,1,12
2025-03-26,9,Ferreira do Zêzere,12.96,77.9,1.62,0.0,NW,,13.52,17.65,85.93,12.48,29.43,,,,,,,,87.55,3.25,4.03,0.32,42.23,False,1,12
2025-03-26,10,Ferreira do Zêzere,15.13,68.9,2.03,0.0,NW,,13.03,16.07,85.93,12.48,29.43,,,,,,,,88.0,3.54,4.48,0.39,47.12,False,1,12
2025-03-26,11,Ferreira do Zêzere,16.31,63.8,2.49,0.0,NW,,12.96,15.26,85.93,12.48,29.43,,,,,,,,88.06,3.65,4.68,0.42,49.44,False,1,12
2025-03-26,12,Ferreira do Zêzere,17.17,58.9,2.81,0.0,NW,,12.8,15.26,85.93,12.48,29.43,85.93,15.31,2.74,12.45,3.22,0.22,34.16,88.21,3.79,4.91,0.45,52.08,False,1,12
2025-03-26,13,Ferreira do Zêzere,17.35,56.6,2.96,0.0,NW,,11.94,15.26,85.93,12.48,29.43,,,,,,,,89.01,4.29,5.57,0.57,59.19,False,1,12
2025-03-26,14,Ferreira do Zêzere,17.32,57.2,3.2,0.0,NW,,11.31,15.26,85.93,12.48,29.43,,,,,,,,89.6,4.72,6.11,0.67,65.11,False,1,12
2025-03-26,15,Ferreira do Zêzere,17.35,57.7,3.72,0.0,NW,,10.93,15.26,85.93,12.48,29.43,,,,,,,,89.96,5.1,6.57,0.76,70.29,False,1,12
2025-03-26,16,Ferreira do Zêzere,16.87,60.2,4.17,0.0,NW,,10.76,15.26,85.93,12.48,29.43,,,,,,,,90.12,5.34,6.83,0.81,73.0,False,1,12
2025-03-26,17,Ferreira do Zêzere,15.58,66.3,4.41,0.0,NW,,10.67,15.69,85.93,12.48,29.43,,,,,,,,90.2,5.47,6.91,0.83,73.4,False,1,12
2025-03-26,18,Ferreira do Zêzere,14.32,69.0,4.08,0.0,NW,,10.63,16.21,85.93,12.48,29.43,,,,,,,,90.24,5.41,6.8,0.81,71.82,False,1,12
2025-03-26,19,Ferreira do Zêzere,12.48,78.2,3.06,0.0,NW,,10.71,17.83,85.93,12.48,29.43,,,,,,,,90.16,5.08,6.34,0.71,65.94,False,1,12
2025-03-26,20,Ferreira do Zêzere,10.48,87.0,2.92,0.0,NW,,11.22,19.92,85.93,12.48,29.43,,,,,,,,89.68,4.71,5.83,0.62,59.96,False,1,12
2025-03-27,8,Ferreira do Zêzere,9.0,86.9,1.6,0.0,N,,15.32,19.89,85.62,13.44,31.94,,,,,,,,85.92,2.58,3.19,0.21,35.19,False,1,12
2025-03-27,9,Ferreira do Zêzere,11.47,78.7,1.71,0.0,N,,14.82,18.02,85.62,13.44,31.94,,,,,,,,86.37,2.76,3.5,0.25,38.32,False,1,12
2025-03-27,10,Ferreira do Zêzere,13.19,75.5,2.07,0.0,NW,,14.05,17.37,85.62,13.44,31.94,,,,,,,,87.06,3.1,4.02,0.32,43.51,False,1,12
2025-03-27,11,Ferreira do Zêzere,14.63,70.1,2.05,0.0,NW,,13.54,16.41,85.62,13.44,31.94,,,,,,,,87.53,3.31,4.36,0.37,47.11,False,1,12
2025-03-27,12,Ferreira do Zêzere,15.55,66.2,1.9,0.0,NW,,13.04,15.77,85.62,13.44,31.94,85.62,15.65,2.51,13.41,3.05,0.2,33.67,87.99,3.51,4.66,0.41,50.47,False,1,12
2025-03-27,13,Ferreira do Zêzere,16.24,62.1,1.62,0.02,NW,,12.24,15.6,85.62,13.44,31.94,,,,,,,,88.73,3.85,5.16,0.5,55.94,False,1,12
2025-03-27,14,Ferreira do Zêzere,16.83,59.4,1.89,0.03,NW,,11.71,15.6,85.62,13.44,31.94,,,,,,,,89.22,4.19,5.63,0.58,61.36,False,1,12
2025-03-27,15,Ferreira do Zêzere,16.92,58.8,2.3,0.04,NW,,11.22,15.6,85.62,13.44,31.94,,,,,,,,89.68,4.57,6.13,0.67,67.03,False,1,12
2025-03-27,16,Ferreira do Zêzere,17.03,58.7,2.93,0.05,NW,,11.05,15.6,85.62,13.44,31.94,,,,,,,,89.84,4.82,6.46,0.74,70.85,False,1,12
2025-03-27,17,Ferreira do Zêzere,16.24,63.2,3.41,0.02,NW,,11.06,15.6,85.62,13.44,31.94,,,,,,,,89.83,4.94,6.55,0.76,71.58,False,1,12
2025-03-27,18,Ferreira do Zêzere,15.16,66.5,3.87,0.0,NW,,11.09,15.87,85.62,13.44,31.94,,,,,,,,89.8,5.03,6.63,0.77,72.17,False,1,12
2025-03-27,19,Ferreira do Zêzere,13.07,79.3,3.6,0.0,NW,,11.51,18.14,85.62,13.44,31.94,,,,,,,,89.41,4.69,6.1,0.67,65.31,False,1,12
2025-03-27,20,Ferreira do Zêzere,11.42,89.6,3.32,0.0,NW,,12.08,20.88,85.62,13.44,31.94,,,,,,,,88.88,4.28,5.53,0.56,58.49,False,1,12
2025-03-28,8,Ferreira do Zêzere,11.0,87.6,2.96,0.0,N,,19.01,20.15,85.76,14.85,34.99,,,,,,,,82.69,1.79,2.11,0.1,27.04,False,1,12
2025-03-28,9,Ferreira do Zêzere,13.01,81.4,2.51,0.0,N,,18.82,18.46,85.76,14.85,34.99,,,,,,,,82.85,1.79,2.13,0.1,27.33,False,1,12
2025-03-28,10,Ferreira do Zêzere,16.21,72.3,2.36,0.0,N,,17.24,16.53,85.76,14.85,34.99,,,,,,,,84.22,2.12,2.76,0.16,33.2,False,1,12
2025-03-28,11,Ferreira do Zêzere,17.73,64.0,2.97,0.0,N,,15.73,15.44,85.76,14.85,34.99,,,,,,,,85.55,2.62,3.64,0.27,41.94,False,1,12
2025-03-28,12,Ferreira do Zêzere,18.62,57.9,3.69,0.0,N,,14.21,15.43,85.76,14.85,34.99,85.76,15.49,2.8,14.83,3.72,0.28,41.55,86.92,3.3,4.71,0.42,53.55,False,1,12
2025-03-28,13,Ferreira do Zêzere,19.2,55.3,3.83,0.0,NW,,12.33,15.04,85.76,14.85,34.99,,,,,,,,88.64,4.25,6.09,0.67,69.56,False,1,12
2025-03-28,14,Ferreira do Zêzere,19.89,52.5,3.89,0.0,NW,,11.14,14.58,85.76,14.85,34.99,,,,,,,,89.76,5.0,7.13,0.88,82.61,False,1,12
2025-03-28,15,Ferreira do Zêzere,19.96,52.2,4.24,0.0,NW,,10.55,14.52,85.76,14.85,34.99,,,,,,,,90.32,5.51,7.79,1.03,91.16,False,1,12
2025-03-28,16,Ferreira do Zêzere,19.61,53.8,4.47,0.0,NW,,10.17,14.78,85.76,14.85,34.99,,,,,,,,90.68,5.87,8.21,1.13,96.63,False,1,12
2025-03-28,17,Ferreira do Zêzere,18.35,58.2,4.27,0.0,NW,,9.84,15.44,85.76,14.85,34.99,,,,,,,,90.99,6.08,8.4,1.18,98.6,False,1,12
2025-03-28,18,Ferreira do Zêzere,17.13,60.2,3.84,0.0,NW,,9.64,15.44,85.76,14.85,34.99,,,,,,,,91.18,6.12,8.4,1.18,98.26,False,1,12
2025-03-28,19,Ferreira do Zêzere,14.97,70.9,3.39,0.0,NW,,9.52,16.47,85.76,14.85,34.99,,,,,,,,91.3,6.08,8.24,1.14,95.03,False,1,12
2025-03-28,20,Ferreira do Zêzere,12.29,81.8,3.23,0.0,NW,,9.76,18.64,85.76,14.85,34.99,,,,,,,,91.07,5.84,7.85,1.04,89.03,False,1,12
2025-03-28,21,Ferreira do Zêzere,11.61,86.0,3.14,0.0,NW,,10.15,19.7,85.76,14.85,34.99,,,,,,,,90.7,5.51,7.42,0.94,83.42,False,1,12
2025-03-28,22,Ferreira do Zêzere,10.7,90.2,2.44,0.0,N,,10.54,20.94,85.76,14.85,34.99,,,,,,,,90.33,5.04,6.82,0.81,75.84,False,1,12
2025-03-28,23,Ferreira do Zêzere,10.31,90.1,2.24,0.0,N,,10.78,20.88,85.76,14.85,34.99,,,,,,,,90.1,4.83,6.55,0.76,72.65,False,1,12
2025-03-29,0,Ferreira do Zêzere,9.88,90.9,2.25,0.0,N,,10.8,20.56,87.22,16.76,38.33,,,,,,,,90.08,4.82,6.98,0.85,81.51,False,1,12
2025-03-29,1,Ferreira do Zêzere,9.43,92.1,2.05,0.0,N,,10.99,20.96,87.22,16.76,38.33,,,,,,,,89.9,4.65,6.75,0.8,78.51,False,1,12
2025-03-29,2,Ferreira do Zêzere,9.03,93.2,1.99,0.0,N,,11.18,21.37,87.22,16.76,38.33,,,,,,,,89.72,4.52,6.57,0.76,76.18,False,1,12
2025-03-29,3,Ferreira do Zêzere,8.38,94.4,1.93,0.0,N,,11.41,21.83,87.22,16.76,38.33,,,,,,,,89.5,4.37,6.35,0.72,73.51,False,1,12
2025-03-29,4,Ferreira do Zêzere,7.92,93.0,2.04,0.0,N,,11.55,21.24,87.22,16.76,38.33,,,,,,,,89.37,4.31,6.28,0.7,72.6,False,1,12
2025-03-29,5,Ferreira do Zêzere,7.61,92.7,2.08,0.0,NE,,11.84,21.11,87.22,16.76,38.33,,,,,,,,89.1,4.16,6.06,0.66,69.97,False,1,12
2025-03-29,6,Ferreira do Zêzere,7.24,91.3,2.15,0.0,NE,,12.03,20.59,87.22,16.76,38.33,,,,,,,,88.92,4.07,5.94,0.64,68.51,False,1,12
